Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",24y 320d,64 (34-0-30 53.13%),32 (0.50),←,
10,"Boak, Travis",31y 338d,269 (130-1-138 48.51%),173 (0.64),←,
26,"Bonner, Riley",23y 119d,46 (28-0-18 60.87%),8 (0.17),←,
18,"Butters, Zak",19y 300d,24 (13-0-11 54.17%),16 (0.67),←,
33,"Byrne-Jones, Darcy",24y 288d,91 (49-0-42 53.85%),6 (0.07),←,
17,"Clurey, Tom",26y 103d,86 (50-0-36 58.14%),,←,
22,"Dixon, Charlie",29y 285d,139 (61-1-77 44.24%),223 (1.60),74 (42-0-32 56.76%),129 (1.74)
7,"Ebert, Brad",30y 93d,251 (119-1-131 47.61%),134 (0.53),175 (91-1-83 52.29%),101 (0.58)
24,"Farrell, Kane",21y 109d,14 (5-0-9 35.71%),17 (1.21),←,
9,"Gray, Robbie",32y 96d,223 (109-0-114 48.88%),320 (1.43),←,
8,"Hartlett, Hamish",29y 325d,169 (81-1-87 48.22%),75 (0.44),←,
5,"Houston, Dan",23y 53d,65 (38-0-27 58.46%),10 (0.15),←,
1,"Jonas, Tom",29y 177d,144 (75-1-68 52.43%),1 (0.01),←,
29,"Lycett, Scott",27y 282d,98 (61-0-37 62.24%),51 (0.52),23 (13-0-10 56.52%),6 (0.26)
4,"Marshall, Todd",21y 270d,25 (19-0-6 76.00%),29 (1.16),←,
12,"McKenzie, Trent",28y 92d,113 (34-0-79 30.09%),22 (0.19),7 (5-0-2 71.43%),
6,"Motlop, Steven",29y 114d,175 (112-2-61 64.57%),197 (1.13),40 (22-0-18 55.00%),22 (0.55)
2,"Powell-Pepper, Sam",22y 178d,62 (37-0-25 59.68%),32 (0.52),←,
11,"Rockliff, Tom",30y 133d,195 (70-0-125 35.90%),97 (0.50),41 (24-0-17 58.54%),10 (0.24)
20,"Rozee, Connor",20y 164d,27 (15-0-12 55.56%),32 (1.19),←,
39,"Westhoff, Justin",33y 277d,273 (132-1-140 48.53%),310 (1.14),←,
16,"Wines, Ollie",25y 271d,144 (79-0-65 54.86%),64 (0.44),←,
Totals,Totals,26y 249d,2697 (1351-8-1338 50.09%),1849 (0.69),,
C,"Hinkley, Ken",53y 278d,164 (92-0-72 56.10%),,←,
