Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",27y 244d,92 (64-0-28 69.57%),15 (0.16),←,
24,"Bews, Jed",29y 157d,159 (100-2-57 63.52%),16 (0.10),←,
46,"Blicavs, Mark",32y 53d,237 (159-2-76 67.51%),59 (0.25),←,
4,"Bruhn, Tanner",20y 358d,37 (13-0-24 35.14%),16 (0.43),7 (2-0-5 28.57%),5 (0.71)
5,"Cameron, Jeremy",30y 49d,220 (112-3-105 51.59%),565 (2.57),49 (35-0-14 71.43%),138 (2.82)
15,"Ceglar, Jonathon",32y 95d,108 (67-1-40 62.50%),43 (0.40),7 (4-0-3 57.14%),
45,"Close, Brad",24y 294d,64 (47-0-17 73.44%),53 (0.83),←,
28,"Dempsey, Oliver",20y 133d,5 (2-0-3 40.00%),1 (0.20),←,
39,"Guthrie, Zach",24y 324d,64 (43-1-20 67.97%),7 (0.11),←,
26,"Hawkins, Tom",34y 303d,337 (240-2-95 71.51%),761 (2.26),←,
38,"Henry, Jack",24y 264d,108 (74-0-34 68.52%),22 (0.20),←,
9,"Holmes, Max",20y 264d,40 (28-0-12 70.00%),19 (0.47),←,
10,"Knevitt, Mitch",20y 132d,7 (4-0-3 57.14%),1 (0.14),←,
8,"Kolodjashnij, Jake",27y 284d,162 (110-2-50 68.52%),3 (0.02),←,
32,"Miers, Gryan",24y 51d,93 (64-0-29 68.82%),73 (0.78),←,
42,"OConnor, Mark",26y 123d,97 (66-0-31 68.04%),5 (0.05),←,
3,"Parfitt, Brandan",25y 23d,116 (81-0-35 69.83%),46 (0.40),←,
17,"Ratugolea, Esava",24y 300d,69 (47-0-22 68.12%),38 (0.55),←,
37,"Simpson, Sam",24y 340d,24 (14-1-9 60.42%),14 (0.58),←,
7,"Smith, Isaac",34y 141d,268 (186-1-81 69.59%),201 (0.75),58 (42-0-16 72.41%),36 (0.62)
18,"Stengle, Tyson",24y 213d,47 (28-0-19 59.57%),75 (1.60),31 (23-0-8 74.19%),60 (1.94)
44,"Stewart, Tom",30y 66d,135 (92-0-43 68.15%),3 (0.02),←,
2,"Tuohy, Zach",33y 161d,259 (140-2-117 54.44%),91 (0.35),139 (92-1-46 66.55%),51 (0.37)
Totals,Totals,26y 333d,2748 (1781-17-950 64.81%),2127 (0.77),,
C,"Scott, Chris",47y 17d,296 (205-2-89 69.59%),,←,
