Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Collins, Matthew",,,1,1,,,,,,1.0,1.0,,,,,,,,,,,,
33,"Farmer, Jeff",13,2,3,16,4,2.0,,1.0,,2.0,2.0,4.0,2.0,4.0,,,,,,,,,
20,"Febey, Matthew",15,8,11,26,,,,1.0,1.0,7.0,3.0,,2.0,1.0,2.0,,,,,,,,
21,"Febey, Steven",12,2,7,19,,,,4.0,6.0,1.0,,2.0,,1.0,,,,,,,,,
4,"Grgic, Brent",6,1,5,11,1,,,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,,
27,"Ingerson, Anthony",5,9,13,18,,,2.0,1.0,5.0,,,1.0,1.0,1.0,,,,,,,,,
7,"Kowal, Darren",1,1,2,3,,,,1.0,,1.0,,,,1.0,,,,,,,,,
36,"Leoncelli, Andrew",10,5,6,16,,1.0,,2.0,3.0,3.0,4.0,,,1.0,,,,,,,,,
3,"Lyon, Garry",9,3,3,12,2,1.0,1.0,1.0,,3.0,1.0,,,2.0,,,,,,,,,
35,"McDonald, Anthony",10,3,6,16,2,,,1.0,,5.0,3.0,2.0,1.0,3.0,,,,,,,,,
23,"McDonald, James",4,1,2,6,,,,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,
9,"Neitz, David",7,6,3,10,3,,11.0,2.0,,,1.0,2.0,,3.0,,,,,,,,,
43,"Rigoni, Guy",11,4,11,22,1,,1.0,1.0,2.0,3.0,4.0,1.0,1.0,,,,,,,,,,
24,"Robertson, Russell",8,2,6,14,1,1.0,,2.0,,3.0,3.0,2.0,,,,,,,,,,,
10,"Seecamp, Marcus",3,2,11,14,,,,1.0,4.0,2.0,2.0,,,2.0,,,,,,,,,
1,"Shanahan, Jamie",1,2,6,7,,,,1.0,2.0,,,,,2.0,,,,,,,,,
11,"Stynes, Jim",1,,3,4,,,8.0,,,2.0,2.0,1.0,,1.0,,,,,,,,,
2,"Tingay, Stephen",12,1,4,16,,,,,,7.0,3.0,,2.0,1.0,,,,,,,,,
12,"Viney, Todd",15,6,5,20,,,,1.0,1.0,7.0,6.0,,,1.0,,,,,,,,,
34,"White, Jeff",7,8,8,15,1,,16.0,,3.0,3.0,2.0,,,1.0,1.0,,,,,,,,
22,"Woewodin, Shane",16,2,7,23,2,,,1.0,1.0,5.0,4.0,,1.0,,3.0,,,,,,,,
13,"Yze, Adem",17,4,4,21,,,,1.0,3.0,4.0,5.0,2.0,,4.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,72,127,310,17,12.0,39.0,23.0,33.0,62.0,48.0,19.0,11.0,31.0,6.0,,,,,,,,
Opposition,Opposition,210,87,99,309,12,11.0,24.0,34.0,43.0,48.0,28.0,20.0,31.0,11.0,,,,,,,,,
