Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
32,"Alexander, Colin",19y 354d,19 (10-0-9 52.63%),25 (1.32),←,
12,"Banks, Denis",30y 289d,138 (77-1-60 56.16%),100 (0.72),←,
17,"Barwick, Doug",28y 54d,116 (59-1-56 51.29%),172 (1.48),40 (24-1-15 61.25%),44 (1.10)
26,"Brown, Gavin",22y 188d,62 (32-1-29 52.42%),25 (0.40),←,
28,"Crosisca, Gavin",21y 198d,50 (29-1-20 59.00%),13 (0.26),←,
35,"Daicos, Peter",28y 193d,183 (101-2-80 55.74%),315 (1.72),←,
2,"Francis, Tony",21y,1 (0-0-1 0.00%),,←,
23,"Kelly, Craig",23y 289d,18 (8-0-10 44.44%),17 (0.94),←,
44,"Kerrison, Shane",25y 4d,72 (40-1-31 56.25%),8 (0.11),←,
30,"Manson, James",23y 150d,63 (32-1-30 51.59%),43 (0.68),←,
42,"Millane, Darren",24y 235d,107 (57-1-49 53.74%),55 (0.51),←,
1,"Monkhorst, Damian",20y 223d,15 (8-0-7 53.33%),1 (0.07),←,
7,"Morwood, Shane",28y 121d,137 (78-1-58 57.30%),78 (0.57),120 (69-1-50 57.92%),65 (0.54)
29,"Russell, Scott",19y 329d,1 (0-0-1 0.00%),,←,
22,"Shaw, Tony",29y 252d,221 (121-1-99 54.98%),133 (0.60),←,
27,"Starcevich, Craig",22y 320d,50 (26-1-23 53.00%),74 (1.48),←,
9,"Taylor, Brian",27y 356d,135 (69-1-65 51.48%),520 (3.85),92 (46-1-45 50.54%),364 (3.96)
6,"Tuddenham, Paul",22y 199d,22 (11-0-11 50.00%),15 (0.68),←,
24,"Turner, Jamie",27y 232d,102 (53-1-48 52.45%),20 (0.20),←,
19,"Wright, Graham",21y 299d,38 (22-1-15 59.21%),54 (1.42),←,
Totals,Totals,24y 196d,1550 (833-15-702 53.74%),1668 (1.08),,
C,"Matthews, Leigh",38y 31d,89 (47-1-41 53.37%),,←,
