Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",27y 291d,41 (23-0-18 56.10%),4 (0.10),14 (9-0-5 64.29%),
4,"Ah Chee, Callum",23y 190d,68 (25-0-43 36.76%),27 (0.40),23 (17-0-6 73.91%),3 (0.13)
31,"Andrews, Harris",24y 127d,118 (41-0-77 34.75%),10 (0.08),←,
33,"Bailey, Zac",21y 206d,51 (30-0-21 58.82%),29 (0.57),←,
7,"Berry, Jarrod",23y 71d,77 (36-0-41 46.75%),35 (0.45),←,
13,"Berry, Tom",19y 351d,10 (7-0-3 70.00%),2 (0.20),←,
14,"Birchall, Grant",33y 79d,269 (183-1-85 68.22%),34 (0.13),21 (16-0-5 76.19%),
23,"Cameron, Charlie",26y 286d,132 (81-1-50 61.74%),197 (1.49),59 (34-0-25 57.63%),110 (1.86)
3,"Daniher, Joe",27y 44d,113 (42-1-70 37.61%),200 (1.77),5 (2-0-3 40.00%),9 (1.80)
27,"Gardiner, Darcy",25y 207d,126 (52-0-74 41.27%),5 (0.04),←,
30,"Hipwood, Eric",23y 216d,99 (44-0-55 44.44%),148 (1.49),←,
35,"Lester, Ryan",28y 234d,146 (56-0-90 38.36%),45 (0.31),←,
17,"Lyons, Jarryd",28y 269d,140 (77-0-63 55.00%),70 (0.50),48 (33-0-15 68.75%),21 (0.44)
11,"McCarthy, Lincoln",27y 177d,75 (54-0-21 72.00%),65 (0.87),46 (31-0-15 67.39%),40 (0.87)
6,"McCluggage, Hugh",23y 45d,87 (41-0-46 47.13%),54 (0.62),←,
46,"McInerney, Oscar",26y 281d,60 (34-0-26 56.67%),31 (0.52),←,
25,"McStay, Daniel",25y 297d,121 (49-0-72 40.50%),87 (0.72),←,
9,"Neale, Lachie",27y 328d,183 (98-0-85 53.55%),96 (0.52),48 (33-0-15 68.75%),29 (0.60)
20,"Prior, Jaxon",19y 317d,3 (2-0-1 66.67%),2 (0.67),←,
10,"Rich, Daniel",30y 314d,227 (87-1-139 38.55%),111 (0.49),←,
5,"Robinson, Mitch",31y 314d,215 (97-1-117 45.35%),113 (0.53),115 (46-0-69 40.00%),55 (0.48)
37,"Starcevich, Brandon",21y 267d,28 (18-0-10 64.29%),2 (0.07),←,
15,"Zorko, Dayne",32y 67d,190 (73-0-117 38.42%),194 (1.02),←,
Totals,Totals,26y 58d,2579 (1250-5-1324 48.47%),1561 (0.61),,
C,"Fagan, Chris",59y 298d,92 (43-0-49 46.74%),,←,
