Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
24,"Amiss, Jye",21y 304d,59 (30-1-28 51.69%),98 (1.66),←,
41,"Banfield, Bailey",27y 94d,106 (52-2-52 50.00%),66 (0.62),←,
15,"Bolton, Shai",26y 174d,146 (75-4-67 52.74%),181 (1.24),11 (7-0-4 63.64%),16 (1.45)
8,"Brayshaw, Andrew",25y 204d,158 (75-2-81 48.10%),55 (0.35),←,
5,"Chapman, Heath",23y 120d,53 (31-2-20 60.38%),2 (0.04),←,
6,"Clark, Jordan",24y 227d,114 (66-2-46 58.77%),23 (0.20),82 (45-2-35 56.10%),8 (0.10)
36,"Cox, Brennan",26y 291d,123 (57-1-65 46.75%),32 (0.26),←,
4,"Darcy, Sean",26y 353d,116 (55-2-59 48.28%),46 (0.40),←,
37,"Draper, Josh",21y 111d,29 (14-1-14 50.00%),,←,
28,"Erasmus, Neil",21y 180d,29 (14-0-15 48.28%),2 (0.07),←,
32,"Frederick, Michael",25y 14d,90 (52-1-37 58.33%),103 (1.14),←,
7,"Fyfe, Nat",33y 255d,241 (127-3-111 53.32%),178 (0.74),←,
9,"Jackson, Luke",23y 244d,107 (64-2-41 60.75%),77 (0.72),55 (27-1-27 50.00%),47 (0.85)
44,"Johnson, Matthew",22y 76d,49 (23-1-25 47.96%),9 (0.18),←,
16,"Reid, Murphy",18y 305d,12 (7-0-5 58.33%),14 (1.17),←,
13,"Ryan, Luke",29y 114d,167 (80-2-85 48.50%),3 (0.02),←,
3,"Serong, Caleb",24y 111d,115 (60-2-53 53.04%),31 (0.27),←,
14,"Sharp, Jeremy",23y 291d,58 (27-1-30 47.41%),20 (0.34),35 (19-1-15 55.71%),13 (0.37)
39,"Switkowski, Sam",28y 192d,97 (49-1-47 51.03%),60 (0.62),←,
35,"Treacy, Josh",22y 300d,68 (39-1-28 58.09%),97 (1.43),←,
20,"Voss, Patrick",21y 336d,15 (8-0-7 53.33%),17 (1.13),←,
34,"Wagner, Corey",28y 69d,49 (17-1-31 35.71%),7 (0.14),30 (15-1-14 51.67%),1 (0.03)
23,"Worner, Karl",22y 349d,19 (11-0-8 57.89%),,←,
Totals,Totals,24y 300d,2020 (1033-32-955 51.14%),1121 (0.55),,
C,"Longmuir, Justin",44y 130d,119 (60-2-57 51.26%),,←,
