St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
27,"Bruce, Josh",23y 75d,44 (9-1-34 21.59%),55 (1.25),30 (8-1-21 28.33%),52 (1.73)
7,"Dunstan, Luke",20y 205d,33 (10-1-22 31.82%),21 (0.64),←,
25,"Fisher, Sam",33y 43d,214 (119-5-90 56.78%),22 (0.10),←,
14,"Geary, Jarryn",27y 60d,118 (63-1-54 53.81%),21 (0.18),←,
19,"Gilbert, Sam",29y 3d,155 (89-5-61 59.03%),31 (0.20),←,
33,"Goddard, Hugh",18y 363d,6 (1-1-4 25.00%),,←,
1,"Hickey, Tom",24y 169d,40 (9-1-30 23.75%),17 (0.43),28 (8-1-19 30.36%),12 (0.43)
45,"Holmes, Jason",25y 298d,1 (0-1-0 50.00%),,←,
28,"Membrey, Tim",21y 88d,13 (4-1-8 34.62%),9 (0.69),12 (3-1-8 29.17%),9 (0.75)
41,"Minchington, Darren",21y 256d,9 (1-1-7 16.67%),12 (1.33),←,
11,"Montagna, Leigh",31y 293d,247 (131-5-111 54.05%),146 (0.59),←,
30,"Murdoch, Brodie",21y 213d,18 (3-1-14 19.44%),6 (0.33),←,
16,"Newnes, Jack",22y 179d,67 (19-1-47 29.10%),10 (0.15),←,
22,"Ray, Farren",29y 152d,204 (103-5-96 51.72%),58 (0.28),129 (68-4-57 54.26%),26 (0.20)
12,"Riewoldt, Nick",32y 309d,296 (146-6-144 50.34%),647 (2.19),←,
6,"Ross, Sebastian",22y 107d,35 (8-1-26 24.29%),5 (0.14),←,
35,"Saunders, Josh",20y 356d,22 (3-1-18 15.91%),7 (0.32),←,
5,"Savage, Shane",24y 229d,88 (49-1-38 56.25%),50 (0.57),32 (8-1-23 26.56%),13 (0.41)
39,"Shenton, Cameron",24y 329d,24 (5-1-18 22.92%),8 (0.33),←,
3,"Steven, Jack",25y 147d,110 (40-2-68 37.27%),74 (0.67),←,
29,"Webster, Jimmy",22y 55d,37 (9-1-27 25.68%),2 (0.05),←,
44,"Weller, Maverick",23y 190d,66 (13-1-52 20.45%),18 (0.27),34 (7-1-26 22.06%),15 (0.44)
Totals,Totals,24y 320d,1847 (834-44-969 45.15%),1219 (0.66),,
C,"Richardson, Alan",50y 97d,43 (10-1-32 24.42%),,42 (10-1-31 25.00%),
