Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",22y 45d,30 (23-0-7 76.67%),15 (0.50),←,
18,"Betts, Eddie",29y 274d,251 (116-3-132 46.81%),470 (1.87),67 (41-0-26 61.19%),180 (2.69)
16,"Brown, Luke",23y 339d,89 (51-0-38 57.30%),8 (0.09),←,
23,"Cameron, Charlie",22y 52d,47 (30-0-17 63.83%),55 (1.17),←,
25,"Cheney, Kyle",27y 1d,75 (47-0-28 62.67%),2 (0.03),34 (23-0-11 67.65%),
2,"Crouch, Brad",22y 225d,39 (21-0-18 53.85%),13 (0.33),←,
44,"Crouch, Matt",21y 127d,45 (30-0-15 66.67%),9 (0.20),←,
26,"Douglas, Richard",29y 202d,193 (104-0-89 53.89%),133 (0.69),←,
28,"Ellis-Yolmen, Cam",23y 211d,14 (6-0-8 42.86%),7 (0.50),←,
15,"Hartigan, Kyle",24y 293d,49 (34-0-15 69.39%),1 (0.02),←,
45,"Henderson, Ricky",27y 350d,90 (46-0-44 51.11%),43 (0.48),←,
24,"Jacobs, Sam",28y 138d,147 (80-0-67 54.42%),36 (0.24),130 (73-0-57 56.15%),33 (0.25)
4,"Jenkins, Josh",27y 200d,91 (54-0-37 59.34%),181 (1.99),←,
29,"Laird, Rory",22y 241d,74 (44-0-30 59.46%),6 (0.08),←,
6,"Lever, Jake",20y 174d,34 (23-0-11 67.65%),1 (0.03),←,
27,"Lynch, Tom",25y 346d,81 (51-0-30 62.96%),119 (1.47),75 (47-0-28 62.67%),115 (1.53)
31,"Lyons, Jarryd",24y 35d,53 (33-0-20 62.26%),31 (0.58),←,
14,"Mackay, David",28y 32d,161 (96-0-65 59.63%),46 (0.29),←,
41,"McGovern, Mitch",21y 320d,21 (15-0-6 71.43%),30 (1.43),←,
12,"Talia, Daniel",24y 329d,120 (71-0-49 59.17%),6 (0.05),←,
5,"Thompson, Scott",33y 165d,305 (170-0-135 55.74%),161 (0.53),266 (152-0-114 57.14%),144 (0.54)
13,"Walker, Taylor",26y 123d,128 (72-0-56 56.25%),299 (2.34),←,
Totals,Totals,25y 142d,2137 (1217-3-917 56.95%),1672 (0.78),,
C,"Pyke, Don",47y 265d,22 (16-0-6 72.73%),,←,
