Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",28y 288d,60 (37-0-23 61.67%),5 (0.08),33 (23-0-10 69.70%),1 (0.03)
4,"Ah Chee, Callum",24y 187d,89 (42-0-47 47.19%),36 (0.40),44 (34-0-10 77.27%),12 (0.27)
31,"Andrews, Harris",25y 124d,141 (57-0-84 40.43%),10 (0.07),←,
43,"Answerth, Noah",22y 251d,33 (24-0-9 72.73%),2 (0.06),←,
33,"Bailey, Zac",22y 203d,75 (47-0-28 62.67%),65 (0.87),←,
7,"Berry, Jarrod",24y 68d,90 (45-0-45 50.00%),39 (0.43),←,
23,"Cameron, Charlie",27y 283d,156 (98-1-57 63.14%),255 (1.63),83 (51-0-32 61.45%),168 (2.02)
12,"Cockatoo, Nakia",25y 173d,46 (28-1-17 61.96%),32 (0.70),12 (8-0-4 66.67%),7 (0.58)
3,"Daniher, Joe",28y 41d,137 (59-1-77 43.43%),253 (1.85),29 (19-0-10 65.52%),62 (2.14)
32,"Fort, Darcy",28y 251d,13 (9-0-4 69.23%),10 (0.77),5 (4-0-1 80.00%),4 (0.80)
27,"Gardiner, Darcy",26y 204d,138 (61-0-77 44.20%),5 (0.04),←,
1,"Lohmann, Kai",18y 343d,1 (1-0-0 100.00%),,←,
17,"Lyons, Jarryd",29y 266d,164 (94-0-70 57.32%),80 (0.49),72 (50-0-22 69.44%),31 (0.43)
11,"McCarthy, Lincoln",28y 174d,99 (71-0-28 71.72%),104 (1.05),70 (48-0-22 68.57%),79 (1.13)
6,"McCluggage, Hugh",24y 42d,111 (58-0-53 52.25%),67 (0.60),←,
46,"McInerney, Oscar",27y 278d,83 (51-0-32 61.45%),39 (0.47),←,
25,"McStay, Daniel",26y 294d,144 (66-0-78 45.83%),119 (0.83),←,
9,"Neale, Lachie",28y 325d,200 (108-0-92 54.00%),104 (0.52),65 (43-0-22 66.15%),37 (0.57)
16,"Rayner, Cam",22y 175d,68 (38-0-30 55.88%),60 (0.88),←,
10,"Rich, Daniel",31y 311d,251 (104-1-146 41.63%),113 (0.45),←,
5,"Robinson, Mitch",32y 311d,236 (111-1-124 47.25%),121 (0.51),136 (60-0-76 44.12%),63 (0.46)
37,"Starcevich, Brandon",22y 264d,52 (35-0-17 67.31%),3 (0.06),←,
15,"Zorko, Dayne",33y 64d,213 (89-0-124 41.78%),210 (0.99),←,
Totals,Totals,26y 230d,2600 (1333-5-1262 51.27%),1732 (0.67),,
C,"Fagan, Chris",60y 295d,116 (60-0-56 51.72%),,←,
