Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",24y 280d,99 (44-2-53 45.45%),28 (0.28),←,
18,"Banfield, Todd",20y 55d,21 (7-0-14 33.33%),26 (1.24),←,
20,"Black, Simon",31y 141d,273 (158-4-111 58.61%),159 (0.58),←,
17,"Brennan, Jared",26y 25d,118 (55-3-60 47.88%),73 (0.62),←,
16,"Brown, Jonathan",28y 297d,200 (123-3-74 62.25%),476 (2.38),←,
1,"Clark, Mitch",22y 307d,64 (28-2-34 45.31%),34 (0.53),←,
42,"Hanley, Pearce",21y 280d,11 (3-0-8 27.27%),2 (0.18),←,
26,"Harwood, Ryan",19y 15d,5 (2-0-3 40.00%),3 (0.60),←,
23,"Leuenberger, Matthew",22y 76d,43 (18-1-24 43.02%),5 (0.12),←,
9,"McGrath, Ashley",27y 94d,154 (82-2-70 53.90%),109 (0.71),←,
21,"Merrett, Daniel",25y 253d,102 (45-3-54 45.59%),17 (0.17),←,
24,"Patfull, Joel",25y 258d,98 (43-3-52 45.41%),21 (0.21),←,
31,"Polkinghorne, James",21y 213d,38 (18-1-19 48.68%),20 (0.53),←,
6,"Power, Luke",30y 226d,261 (148-3-110 57.28%),206 (0.79),←,
30,"Redden, Jack",19y 256d,31 (13-1-17 43.55%),10 (0.32),←,
10,"Rich, Daniel",20y 76d,45 (21-1-23 47.78%),20 (0.44),←,
35,"Rischitelli, Michael",24y 226d,110 (49-3-58 45.91%),47 (0.43),←,
38,"Rockliff, Tom",20y 181d,19 (5-0-14 26.32%),4 (0.21),←,
28,"Selwood, Troy",26y 113d,75 (32-2-41 44.00%),11 (0.15),←,
11,"Sherman, Justin",23y 208d,113 (48-3-62 43.81%),85 (0.75),←,
14,"Staker, Brent",26y 91d,131 (71-1-59 54.58%),93 (0.71),21 (7-0-14 33.33%),9 (0.43)
32,"Stiller, Cheynee",24y 111d,75 (33-3-39 46.00%),18 (0.24),←,
Totals,Totals,24y 89d,2086 (1046-41-999 50.14%),1467 (0.70),,
C,"Voss, Michael",35y 46d,45 (21-1-23 47.78%),,←,
