St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Ackland, Cain",6,1.0,5.0,11,1.0,,15.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,,7,4.0,,,2.0,,,84.0
10,"Baker, Steven",7,2.0,2.0,9,,,,,3.0,1.0,1.0,2.0,1.0,2.0,,3,6.0,,,,,,97.0
14,"Ball, Luke",8,2.0,11.0,19,,,,6.0,2.0,4.0,7.0,3.0,4.0,2.0,,12,8.0,,,4.0,2.0,1.0,86.0
24,"Brooks, Barry",2,,,2,,,7.0,,,,1.0,,,,,2,,,,1.0,,,41.0
16,"Clarke, Raphael",10,7.0,1.0,11,,2.0,,3.0,,5.0,2.0,2.0,,,,2,8.0,1.0,2.0,3.0,4.0,1.0,80.0
26,"Dal Santo, Nick",17,4.0,13.0,30,,,,2.0,4.0,4.0,6.0,,2.0,,2.0,15,14.0,,,2.0,5.0,,96.0
22,"Fiora, Aaron",13,7.0,6.0,19,2.0,1.0,,1.0,,7.0,,2.0,1.0,,,7,13.0,,2.0,1.0,1.0,,81.0
25,"Fisher, Sam",2,2.0,2.0,4,,,,,,2.0,,1.0,,,,1,3.0,,,,,,42.0
9,"Gehrig, Fraser",8,5.0,2.0,10,4.0,2.0,,,,1.0,,4.0,1.0,1.0,,7,4.0,1.0,5.0,3.0,,,100.0
18,"Goddard, Brendon",10,6.0,4.0,14,,,,2.0,2.0,3.0,1.0,3.0,1.0,1.0,,3,11.0,,,1.0,1.0,,80.0
2,"Hamill, Aaron",10,4.0,4.0,14,3.0,,,3.0,,3.0,2.0,4.0,2.0,1.0,,5,9.0,,1.0,1.0,,1.0,100.0
35,"Harvey, Robert",9,4.0,6.0,15,,1.0,,,,6.0,2.0,1.0,1.0,1.0,,6,9.0,,,,,2.0,57.0
7,"Hayes, Lenny",11,2.0,13.0,24,,,,7.0,3.0,2.0,4.0,2.0,1.0,1.0,,10,14.0,,1.0,1.0,2.0,,93.0
8,"Hudghton, Max",6,6.0,3.0,9,,,1.0,1.0,3.0,2.0,,3.0,1.0,2.0,,1,9.0,,,2.0,,,86.0
5,"Jones, Austinn",9,2.0,1.0,10,,,,,3.0,2.0,,2.0,1.0,1.0,,5,5.0,1.0,,1.0,,,86.0
31,"Maguire, Matt",10,4.0,3.0,13,,,,1.0,4.0,,,1.0,1.0,,,4,8.0,1.0,,3.0,2.0,1.0,90.0
44,"Milne, Stephen",8,6.0,2.0,10,3.0,1.0,,1.0,,2.0,,5.0,,3.0,,6,5.0,2.0,4.0,,,,96.0
1,"Peckett, Justin",11,7.0,5.0,16,,,,1.0,,6.0,,1.0,,1.0,,2,14.0,,1.0,3.0,1.0,1.0,77.0
19,"Penny, Luke",4,4.0,2.0,6,,,,,3.0,,,1.0,,1.0,,2,4.0,1.0,,2.0,,,100.0
40,"Schwarze, Troy",3,1.0,6.0,9,,,,,,1.0,1.0,2.0,,1.0,,4,5.0,,,1.0,1.0,,79.0
4,"Thompson, Andrew",4,2.0,6.0,10,,,,3.0,1.0,,3.0,1.0,1.0,,,6,3.0,,,2.0,,,62.0
13,"Voss, Brett",11,8.0,4.0,15,1.0,2.0,,2.0,1.0,3.0,,,2.0,,,5,11.0,1.0,1.0,,1.0,,87.0
Totals,Totals,179,86.0,101.0,280,14.0,9.0,23.0,34.0,31.0,56.0,33.0,42.0,22.0,19.0,2.0,115,167.0,8.0,17.0,33.0,20.0,7.0,
Opposition,Opposition,189,77.0,87.0,276,15.0,10.0,36.0,54.0,43.0,44.0,36.0,43.0,19.0,22.0,4.0,111,157.0,10.0,10.0,46.0,13.0,7.0,
