St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",26y 76d,107 (45-1-61 42.52%),67 (0.63),←,
21,"Delaney, Luke",25y 68d,48 (18-0-30 37.50%),1 (0.02),22 (4-0-18 18.18%),
24,"Dempster, Sean",30y 223d,182 (92-3-87 51.37%),20 (0.11),128 (57-3-68 45.70%),12 (0.09)
25,"Fisher, Sam",32y 52d,198 (115-4-79 59.09%),22 (0.11),←,
33,"Gwilt, James",28y 20d,126 (66-3-57 53.57%),25 (0.20),←,
7,"Hayes, Lenny",34y 229d,297 (140-6-151 48.15%),95 (0.32),←,
4,"Jones, Clinton",30y 210d,149 (82-4-63 56.38%),40 (0.27),←,
18,"Longer, Billy",21y 111d,25 (3-0-22 12.00%),1 (0.04),16 (1-0-15 6.25%),1 (0.06)
11,"Montagna, Leigh",30y 302d,232 (126-4-102 55.17%),138 (0.59),←,
30,"Murdoch, Brodie",20y 222d,17 (3-0-14 17.65%),6 (0.35),←,
16,"Newnes, Jack",21y 188d,47 (13-0-34 27.66%),4 (0.09),←,
22,"Ray, Farren",28y 161d,197 (101-4-92 52.28%),58 (0.29),122 (66-3-53 55.33%),26 (0.21)
12,"Riewoldt, Nick",31y 318d,281 (140-5-136 50.71%),619 (2.20),←,
17,"Roberton, Dylan",23y 71d,64 (29-0-35 45.31%),7 (0.11),27 (7-0-20 25.93%),2 (0.07)
6,"Ross, Sebastian",21y 116d,27 (6-0-21 22.22%),4 (0.15),←,
13,"Schneider, Adam",30y 111d,213 (128-3-82 60.80%),250 (1.17),115 (68-2-45 60.00%),151 (1.31)
39,"Shenton, Cameron",23y 338d,14 (2-0-12 14.29%),4 (0.29),←,
28,"Stanley, Rhys",23y 273d,58 (21-0-37 36.21%),40 (0.69),←,
3,"Steven, Jack",24y 156d,90 (34-1-55 38.33%),65 (0.72),←,
44,"Weller, Maverick",22y 199d,48 (7-0-41 14.58%),6 (0.13),16 (1-0-15 6.25%),3 (0.19)
23,"White, Spencer",19y 343d,2 (0-0-2 0.00%),4 (2.00),←,
34,"Wright, Nathan",20y 196d,15 (4-0-11 26.67%),,←,
Totals,Totals,25y 364d,2437 (1175-38-1224 48.22%),1476 (0.61),,
C,"Richardson, Alan",49y 106d,23 (4-0-19 17.39%),,22 (4-0-18 18.18%),
