Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Begley, James",8.0,8.0,7.0,15,,,,7.0,3.0,3.0,,,1.0,,,4,10,1.0,,4.0,1.0,,68.0
26,"Bickley, Mark",7.0,3.0,2.0,9,,,,6.0,,1.0,2.0,2.0,1.0,,,2,5,,,2.0,,,68.0
35,"Biglands, Rhett",2.0,1.0,1.0,3,,1.0,12.0,,,1.0,1.0,,1.0,,,1,2,,,,,,39.0
10,"Bode, Matthew",7.0,2.0,7.0,14,,1.0,,4.0,1.0,1.0,1.0,2.0,1.0,2.0,,3,10,,,,,,83.0
5,"Burns, Ronnie",1.0,,1.0,2,1.0,,,1.0,,,,3.0,,2.0,,1,2,,,,,,35.0
24,"Burton, Brett",19.0,4.0,3.0,22,2.0,,1.0,4.0,,3.0,2.0,2.0,1.0,1.0,,5,16,,1.0,,,,93.0
2,"Carey, Wayne",9.0,4.0,2.0,11,3.0,2.0,,2.0,,2.0,,,3.0,,,6,4,,1.0,1.0,,2.0,100.0
4,"Clarke, Matthew",7.0,3.0,4.0,11,,,24.0,2.0,,2.0,1.0,3.0,,,,3,6,1.0,,5.0,,,74.0
36,"Goodwin, Simon",10.0,4.0,5.0,15,1.0,,,2.0,2.0,3.0,3.0,,,,,7,8,,,,,,100.0
18,"Johncock, Graham",8.0,2.0,2.0,10,1.0,,,2.0,,2.0,,5.0,2.0,3.0,,5,4,,,1.0,,,100.0
40,"Ladhams, Chris",2.0,1.0,4.0,6,,,,1.0,1.0,1.0,,,,,,2,4,,,,,,44.0
3,"Massie, Kris",8.0,5.0,7.0,15,,,,1.0,,2.0,1.0,2.0,1.0,,,6,8,1.0,,2.0,,,100.0
16,"McGregor, Ken",4.0,3.0,8.0,12,,,1.0,3.0,1.0,,,1.0,1.0,,,9,5,2.0,,2.0,,,100.0
23,"McLeod, Andrew",11.0,,2.0,13,,,,2.0,2.0,1.0,3.0,,,,,5,4,,,1.0,,,100.0
22,"Perrie, Ian",5.0,2.0,,5,2.0,,,1.0,1.0,2.0,,,1.0,,,1,4,,,,,,87.0
32,"Ricciuto, Mark",21.0,5.0,13.0,34,,,,4.0,8.0,2.0,6.0,,2.0,,2.0,16,14,,,,,,93.0
12,"Shirley, Robert",7.0,3.0,10.0,17,,,,,2.0,,5.0,1.0,4.0,1.0,,12,5,,,2.0,,1.0,88.0
7,"Smart, Nigel",12.0,3.0,4.0,16,,,,4.0,2.0,4.0,,,1.0,,,9,7,1.0,,2.0,,,100.0
20,"Stenglein, Tyson",,,2.0,2,,,,4.0,,,,,,,,1,1,,,1.0,,,51.0
19,"Stevens, Mark",6.0,4.0,4.0,10,,,,1.0,,,,1.0,,1.0,,3,6,,,1.0,,,93.0
15,"Torney, Jason",12.0,3.0,2.0,14,,,,,3.0,2.0,3.0,2.0,1.0,,,4,8,,,4.0,,,100.0
17,"Welsh, Scott",8.0,3.0,,8,,,,,,4.0,,2.0,1.0,2.0,,2,6,,,1.0,,1.0,84.0
Totals,Totals,174.0,63.0,90.0,264,10.0,4.0,38.0,51.0,26.0,36.0,28.0,26.0,22.0,12.0,2.0,107,139,6.0,2.0,29.0,1.0,4.0,
Opposition,Opposition,201.0,60.0,89.0,290,9.0,20.0,44.0,57.0,25.0,44.0,41.0,42.0,12.0,22.0,4.0,137,133,10.0,17.0,52.0,7.0,6.0,
