Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
42,"Bennett, Gerrard",23y 18d,24 (10-1-13 43.75%),9 (0.38),←,
24,"Bolton, Jude",22y 43d,53 (24-1-28 46.23%),36 (0.68),←,
8,"Cresswell, Daryn",30y 340d,208 (89-2-117 43.27%),173 (0.83),←,
28,"Crouch, Jared",24y 53d,91 (45-1-45 50.00%),17 (0.19),←,
15,"Doyle, Stephen",20y 288d,9 (5-1-3 61.11%),,←,
6,"Dunkley, Andrew",33y 302d,201 (86-3-112 43.53%),11 (0.05),←,
12,"Fosdike, Nic",22y 60d,52 (24-1-27 47.12%),25 (0.48),←,
37,"Goodes, Adam",22y 109d,70 (33-1-36 47.86%),97 (1.39),←,
1,"Hall, Barry",25y 78d,93 (36-2-55 39.78%),161 (1.73),5 (2-1-2 50.00%),17 (3.40)
14,"Kelly, Paul",32y 273d,221 (85-4-132 39.37%),189 (0.86),←,
31,"Kirk, Brett",25y 184d,36 (16-1-19 45.83%),21 (0.58),←,
4,"Mathews, Ben",23y 149d,71 (35-1-35 50.00%),11 (0.15),←,
11,"Maxfield, Stuart",30y 18d,231 (115-3-113 50.43%),131 (0.57),142 (80-2-60 57.04%),66 (0.46)
13,"McPherson, Daniel",26y 296d,98 (55-2-41 57.14%),31 (0.32),←,
38,"Mott, Ricky",21y 6d,5 (2-1-2 50.00%),,←,
23,"Nicks, Matthew",26y 349d,115 (64-1-50 56.09%),72 (0.63),←,
19,"OLoughlin, Michael",25y 66d,151 (82-2-67 54.97%),219 (1.45),←,
22,"Saddington, Jason",22y 186d,94 (48-1-45 51.60%),27 (0.29),←,
2,"Schwass, Wayne",33y 151d,276 (148-1-127 53.80%),153 (0.55),92 (47-1-44 51.63%),56 (0.61)
7,"Seymour, Brad",25y 359d,121 (64-2-55 53.72%),9 (0.07),←,
16,"Stevens, Scott",20y 102d,5 (2-1-2 50.00%),6 (1.20),←,
10,"Williams, Paul",29y 24d,215 (94-3-118 44.42%),251 (1.17),26 (13-1-12 51.92%),28 (1.08)
Totals,Totals,25y 290d,2440 (1162-36-1242 47.62%),1649 (0.68),,
C,"Eade, Rodney",44y 23d,145 (80-2-63 55.86%),,←,
