Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",9,4,3,12,1,1.0,,1.0,,2.0,,1.0,,1.0,,1.0,11.0,,1.0,2.0,,1.0,82.0
31,"Andrews, Harris",13,10,2,15,,,,1.0,5.0,1.0,,3.0,2.0,2.0,,4.0,11.0,,,9.0,,,98.0
43,"Answerth, Noah",8,7,3,11,,,,1.0,5.0,1.0,,1.0,,1.0,,1.0,10.0,,,1.0,1.0,,82.0
10,"Ashcroft, Levi",13,4,6,19,1,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,7.0,11.0,,,,,,73.0
8,"Ashcroft, Will",5,2,18,23,1,1.0,,1.0,1.0,1.0,9.0,1.0,1.0,1.0,,12.0,12.0,,,,,,78.0
33,"Bailey, Zac",16,2,10,26,5,1.0,,1.0,2.0,7.0,2.0,3.0,1.0,1.0,3.0,8.0,17.0,,1.0,1.0,,1.0,83.0
7,"Berry, Jarrod",11,7,5,16,,,,2.0,3.0,3.0,,1.0,2.0,1.0,,2.0,14.0,,,,,1.0,72.0
23,"Cameron, Charlie",8,5,2,10,3,1.0,,2.0,,2.0,,2.0,2.0,1.0,,5.0,6.0,1.0,4.0,1.0,,,80.0
14 ↓,"Day, Sam",,,1,1,,,2.0,1.0,,,,1.0,,1.0,,1.0,,,,1.0,,,53.0
5,"Dunkley, Josh",8,4,9,17,1,,,5.0,1.0,1.0,2.0,3.0,1.0,1.0,,4.0,14.0,1.0,3.0,2.0,,1.0,88.0
3,"Fletcher, Jaspa",13,8,6,19,,1.0,,,6.0,2.0,1.0,2.0,,1.0,,3.0,14.0,,1.0,1.0,1.0,,83.0
32,"Fort, Darcy",3,3,3,6,1,,31.0,2.0,,,,1.0,,,,2.0,4.0,1.0,1.0,4.0,,,87.0
27 ↑,"Gardiner, Darcy",2,2,,2,,,,,,1.0,,,,,,,2.0,,1.0,,,1.0,17.0
30,"Hipwood, Eric",7,5,2,9,1,1.0,,,,2.0,,1.0,1.0,,,3.0,6.0,1.0,1.0,2.0,,1.0,81.0
35,"Lester, Ryan",2,1,1,3,,,,,1.0,1.0,,,1.0,,,3.0,1.0,,,6.0,,,94.0
1,"Lohmann, Kai",7,2,7,14,1,,,4.0,,3.0,2.0,4.0,1.0,2.0,,10.0,5.0,,,,,2.0,71.0
6,"McCluggage, Hugh",16,4,13,29,1,1.0,,4.0,3.0,5.0,7.0,3.0,2.0,1.0,,13.0,17.0,,,3.0,,,87.0
13,"Morris, Logan",5,2,3,8,1,,,,,4.0,,2.0,2.0,2.0,,4.0,4.0,,1.0,,,2.0,83.0
9,"Neale, Lachie",15,6,14,29,1,,,2.0,,5.0,5.0,2.0,1.0,,2.0,11.0,20.0,,1.0,2.0,,2.0,88.0
16,"Rayner, Cam",10,4,12,22,,1.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,,7.0,15.0,,,,,,83.0
37,"Starcevich, Brandon",7,3,,7,,,,4.0,3.0,,,5.0,2.0,4.0,,,7.0,,,1.0,,,77.0
44,"Wilmot, Darcy",15,7,3,18,,,,1.0,2.0,6.0,3.0,1.0,1.0,,,6.0,11.0,,,1.0,,,78.0
15,"Zorko, Dayne",18,5,5,23,,1.0,,1.0,7.0,4.0,,3.0,1.0,2.0,,5.0,13.0,,,1.0,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,97,128,339,18,12.0,33.0,35.0,41.0,55.0,38.0,45.0,26.0,24.0,5.0,112.0,225.0,4.0,15.0,38.0,2.0,13.0,
Opposition,Opposition,192,87,154,346,14,8.0,45.0,51.0,33.0,55.0,36.0,70.0,24.0,26.0,1.0,115.0,227.0,5.0,14.0,45.0,3.0,10.0,
