Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Baker, Oskar",,,,,,,,,,,,,,,,,,,,,,,
10,"Brayshaw, Angus",13,6,6,19,,1.0,,1.0,4.0,,1.0,5.0,,1.0,,6.0,15.0,,,2.0,,,91.0
31,"Fritsch, Bayley",6,5,,6,2,,,2.0,,2.0,,,,,,1.0,4.0,1.0,2.0,1.0,,,80.0
11,"Gawn, Max",13,3,4,17,1,,31.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,11.0,6.0,2.0,,6.0,,1.0,93.0
4,"Harmes, James",6,2,17,23,,,,3.0,,3.0,7.0,5.0,1.0,3.0,,12.0,11.0,,,2.0,,1.0,89.0
14,"Hibberd, Michael",5,2,5,10,,,,2.0,3.0,,2.0,4.0,2.0,3.0,,7.0,5.0,,,5.0,,,84.0
29,"Hunt, Jayden",8,3,2,10,,,,2.0,1.0,3.0,1.0,2.0,1.0,1.0,,2.0,7.0,,,2.0,,,73.0
6,"Jackson, Luke",5,2,7,12,1,1.0,5.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,,9.0,4.0,2.0,1.0,,,,59.0
23,"Jordon, James",11,3,9,20,,,,,2.0,2.0,2.0,,,,,6.0,13.0,,,1.0,1.0,,86.0
8,"Lever, Jake",3,2,6,9,,,,1.0,4.0,,,3.0,,1.0,,3.0,6.0,1.0,,5.0,,,100.0
1,"May, Steven",14,7,1,15,,,,3.0,7.0,1.0,,2.0,1.0,,,6.0,4.0,3.0,,6.0,,,100.0
25,"McDonald, Tom",10,5,2,12,3,2.0,1.0,3.0,,2.0,,1.0,1.0,,,6.0,8.0,3.0,2.0,4.0,,,86.0
18,"Melksham, Jake",1,2,4,5,,,,2.0,,,,,,,,2.0,4.0,,,1.0,,,57.0
30,"Neal-Bullen, Alex",9,2,6,15,1,,,6.0,,6.0,1.0,3.0,,1.0,,4.0,11.0,,,2.0,1.0,,72.0
13,"Oliver, Clayton",12,4,13,25,,1.0,,5.0,1.0,7.0,7.0,6.0,,3.0,,13.0,12.0,,1.0,,,1.0,93.0
5,"Petracca, Christian",17,4,9,26,2,1.0,,6.0,2.0,7.0,9.0,4.0,4.0,1.0,3.0,16.0,12.0,,,1.0,1.0,,90.0
35,"Petty, Harry",6,4,5,11,,,,3.0,2.0,1.0,,7.0,2.0,4.0,,8.0,4.0,1.0,,3.0,,,88.0
36,"Pickett, Kysaiah",8,3,1,9,3,3.0,,3.0,,3.0,,2.0,,1.0,,5.0,4.0,,3.0,,,,80.0
24,"Rivers, Trent",10,5,5,15,,,,,2.0,2.0,,1.0,,1.0,,5.0,10.0,2.0,,2.0,2.0,,71.0
3,"Salem, Christian",11,4,3,14,,1.0,,3.0,4.0,1.0,1.0,2.0,1.0,2.0,,2.0,12.0,,,5.0,1.0,,84.0
9,"Spargo, Charlie",13,4,1,14,,1.0,,2.0,,6.0,1.0,1.0,2.0,1.0,,4.0,11.0,,,1.0,1.0,2.0,84.0
32,"Sparrow, Tom",8,4,11,19,1,,,5.0,2.0,4.0,,3.0,1.0,2.0,,4.0,14.0,,,1.0,,,58.0
26,"Weideman, Sam",3,3,5,8,,1.0,,2.0,,,,2.0,,,,6.0,2.0,1.0,3.0,,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,79,122,314,14,13.0,37.0,59.0,38.0,54.0,37.0,59.0,20.0,28.0,5.0,138.0,179.0,16.0,12.0,50.0,7.0,6.0,
Opposition,Opposition,233,105,113,346,11,9.0,20.0,60.0,40.0,49.0,35.0,47.0,28.0,20.0,1.0,132.0,198.0,13.0,10.0,42.0,2.0,4.0,
