Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",21y 239d,49 (11-0-38 22.45%),15 (0.31),18 (8-0-10 44.44%),3 (0.17)
11,"Blair, Jarryd",25y 33d,109 (75-1-33 69.27%),84 (0.77),←,
29,"Broomhead, Tim",21y 56d,13 (4-0-9 30.77%),12 (0.92),←,
16,"Brown, Nathan",26y 151d,100 (63-1-36 63.50%),7 (0.07),←,
32,"Cloke, Travis",28y 73d,223 (140-2-81 63.23%),407 (1.83),←,
25,"Crisp, Jack",21y 227d,25 (11-0-14 44.00%),17 (0.68),7 (4-0-3 57.14%),7 (1.00)
35,"de Goey, Jordan",19y 63d,2 (1-0-1 50.00%),1 (0.50),←,
5,"Elliott, Jamie",22y 269d,59 (37-0-22 62.71%),80 (1.36),←,
45,"Frost, Jack",23y 81d,31 (16-0-15 51.61%),,←,
6,"Goldsack, Tyson",27y 360d,131 (84-0-47 64.12%),48 (0.37),←,
4,"Grundy, Brodie",21y 32d,29 (16-0-13 55.17%),6 (0.21),←,
33,"Karnezis, Patrick",23y 24d,25 (5-0-20 20.00%),26 (1.04),4 (2-0-2 50.00%),2 (0.50)
8,"Langdon, Tom",20y 342d,26 (14-0-12 53.85%),,←,
43,"Oxley, Adam",22y 197d,9 (6-0-3 66.67%),2 (0.22),←,
10,"Pendlebury, Scott",27y 130d,199 (129-2-68 65.33%),130 (0.65),←,
40,"Seedsman, Paul",23y 115d,42 (23-0-19 54.76%),14 (0.33),←,
36,"Swan, Dane",31y 81d,243 (150-2-91 62.14%),198 (0.81),←,
34,"Toovey, Alan",28y 55d,138 (93-2-43 68.12%),9 (0.07),←,
18,"Varcoe, Travis",27y 37d,145 (118-0-27 81.38%),133 (0.92),7 (4-0-3 57.14%),3 (0.43)
9,"White, Jesse",27y 128d,96 (49-2-45 52.08%),103 (1.07),25 (14-0-11 56.00%),30 (1.20)
26,"Williams, Marley",21y 299d,44 (25-0-19 56.82%),4 (0.09),←,
15,"Witts, Jarrod",22y 246d,29 (15-0-14 51.72%),14 (0.48),←,
Totals,Totals,24y 97d,1767 (1085-12-670 61.40%),1310 (0.74),,
C,"Buckley, Nathan",42y 295d,77 (46-0-31 59.74%),,←,
