St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",4,3,5,9,,1.0,,4.0,1.0,1.0,,2.0,,2.0,,1.0,8.0,,,1.0,,,88.0
14,"Ball, Luke",12,3,10,22,,1.0,,6.0,1.0,6.0,10.0,,3.0,,,13.0,9.0,2.0,,2.0,,,81.0
27,"Blake, Jason",5,5,8,13,,1.0,1.0,3.0,1.0,1.0,,2.0,,2.0,,2.0,11.0,1.0,1.0,5.0,,,91.0
16,"Clarke, Raphael",4,1,3,7,,,,3.0,3.0,,,6.0,1.0,2.0,,4.0,4.0,,,4.0,,,71.0
26,"Dal Santo, Nick",17,3,9,26,1,,1.0,6.0,3.0,5.0,4.0,3.0,1.0,,,8.0,17.0,1.0,1.0,1.0,4.0,2.0,84.0
43,"Dawson, Zac",5,5,6,11,,,,1.0,,,,,,,,6.0,5.0,1.0,,5.0,1.0,,94.0
25,"Fisher, Sam",19,10,5,24,,,,,1.0,4.0,,3.0,,1.0,,2.0,22.0,,,9.0,1.0,1.0,100.0
42,"Geary, Jarryn",3,1,10,13,,1.0,,1.0,1.0,1.0,4.0,,,,,6.0,7.0,,,1.0,,,77.0
18,"Goddard, Brendon",8,1,13,21,,1.0,,1.0,1.0,3.0,4.0,4.0,,4.0,,8.0,12.0,,,3.0,2.0,1.0,91.0
1,"Gram, Jason",19,5,12,31,1,2.0,,2.0,4.0,7.0,2.0,2.0,2.0,,1.0,8.0,23.0,,,2.0,,,82.0
33,"Gwilt, James",9,5,6,15,1,,,2.0,,1.0,,2.0,1.0,1.0,,6.0,9.0,,1.0,2.0,,1.0,87.0
7,"Hayes, Lenny",12,4,20,32,,1.0,1.0,8.0,,5.0,5.0,6.0,1.0,3.0,3.0,12.0,20.0,,,,,2.0,77.0
8,"Hudghton, Max",4,1,7,11,,,1.0,1.0,,,,1.0,1.0,1.0,,3.0,8.0,,,5.0,,,84.0
38,"Jones, Clinton",6,2,13,19,1,,,1.0,3.0,1.0,3.0,1.0,1.0,1.0,,9.0,11.0,,,,,,85.0
2,"King, Steven",2,2,5,7,,,22.0,4.0,1.0,,1.0,2.0,1.0,1.0,,1.0,7.0,,,1.0,,,60.0
23,"Koschitzke, Justin",11,10,3,14,6,2.0,,1.0,,1.0,,1.0,2.0,,2.0,9.0,5.0,5.0,6.0,1.0,,,93.0
5,"McEvoy, Ben",3,3,1,4,,,11.0,,,1.0,1.0,,,,,1.0,3.0,,,1.0,,,46.0
32,"McQualter, Andrew",9,3,12,21,,1.0,,7.0,,4.0,1.0,1.0,1.0,,,4.0,17.0,,1.0,3.0,,3.0,81.0
11,"Montagna, Leigh",12,4,15,27,,,,6.0,,5.0,5.0,1.0,1.0,1.0,,9.0,18.0,,,3.0,1.0,1.0,82.0
22,"Ray, Farren",6,3,19,25,,,,2.0,,3.0,6.0,3.0,,2.0,,10.0,15.0,1.0,,1.0,,,73.0
12,"Riewoldt, Nick",15,14,2,17,3,1.0,,3.0,,7.0,,3.0,1.0,1.0,,5.0,13.0,2.0,6.0,2.0,2.0,1.0,100.0
13,"Schneider, Adam",7,4,5,12,2,,,5.0,,2.0,,,1.0,,,3.0,9.0,1.0,1.0,1.0,,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,92,189,381,15,13.0,37.0,67.0,20.0,58.0,46.0,43.0,18.0,22.0,6.0,130.0,253.0,14.0,17.0,53.0,11.0,12.0,
Opposition,Opposition,166,91,115,281,9,3.0,55.0,68.0,38.0,29.0,29.0,42.0,22.0,18.0,,104.0,178.0,8.0,7.0,46.0,,4.0,
