Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Ball, Luke",26y 32d,154 (99-0-55 64.29%),62 (0.40),12 (9-0-3 75.00%),4 (0.33)
17,"Beams, Dayne",20y 134d,30 (19-1-10 65.00%),25 (0.83),←,
15,"Brown, Leigh",28y 123d,211 (99-2-110 47.39%),98 (0.46),30 (21-1-8 71.67%),14 (0.47)
32,"Cloke, Travis",23y 113d,113 (65-1-47 57.96%),137 (1.21),←,
1,"Davis, Leon",29y 9d,196 (103-1-92 52.81%),251 (1.28),←,
31,"Dawes, Chris",22y 41d,17 (13-0-4 76.47%),22 (1.29),←,
33,"Dick, Brad",21y 336d,24 (17-1-6 72.92%),31 (1.29),←,
4,"Didak, Alan",27y 131d,170 (99-0-71 58.24%),236 (1.39),←,
6,"Goldsack, Tyson",23y 35d,46 (26-0-20 56.52%),5 (0.11),←,
26,"Johnson, Ben",29y 82d,196 (107-0-89 54.59%),59 (0.30),←,
18,"Jolly, Darren",28y 232d,179 (95-3-81 53.91%),79 (0.44),13 (9-1-3 73.08%),9 (0.69)
24,"Lockyer, Tarkyn",30y 239d,222 (112-1-109 50.68%),146 (0.66),←,
8,"Lumumba, Heritier",23y 223d,98 (59-1-38 60.71%),12 (0.12),←,
10,"Pendlebury, Scott",22y 170d,89 (53-1-35 60.11%),52 (0.58),←,
35,"Prestigiacomo, Simon",32y 146d,227 (103-1-123 45.59%),3 (0.01),←,
20,"Reid, Ben",21y 58d,18 (8-1-9 47.22%),3 (0.17),←,
39,"Shaw, Heath",24y 211d,104 (61-1-42 59.13%),21 (0.20),←,
22,"Sidebottom, Steele",19y 175d,24 (16-1-7 68.75%),18 (0.75),←,
36,"Swan, Dane",26y 121d,138 (77-1-60 56.16%),85 (0.62),←,
13,"Thomas, Dale",23y 5d,98 (59-1-38 60.71%),76 (0.78),←,
34,"Toovey, Alan",23y 95d,54 (35-1-18 65.74%),8 (0.15),←,
21,"Wellingham, Sharrod",21y 354d,39 (25-1-13 65.38%),18 (0.46),←,
Totals,Totals,24y 339d,2447 (1350-20-1077 55.17%),1447 (0.59),,
C,"Malthouse, Mick",56y 313d,626 (353-5-268 56.79%),,248 (130-1-117 52.62%),
