Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",28y 123d,137 (75-0-62 54.74%),72 (0.53),←,
29,"Beaumont, Simon",27y 198d,143 (72-0-71 50.35%),86 (0.60),←,
16,"Camporeale, Scott",27y 322d,182 (101-0-81 55.49%),166 (0.91),←,
20,"Eccles, Andrew",24y 28d,53 (24-0-29 45.28%),24 (0.45),12 (2-0-10 16.67%),2 (0.17)
25,"Fevola, Brendan",22y 160d,54 (26-0-28 48.15%),100 (1.85),←,
14,"Fisher, Brad",19y 81d,8 (3-0-5 37.50%),12 (1.50),←,
31,"Fletcher, Simon",24y 316d,79 (39-0-40 49.37%),30 (0.38),←,
45,"Franchina, Anthony",25y 261d,98 (49-0-49 50.00%),25 (0.26),←,
9,"Hickmott, Adrian",31y 91d,181 (104-0-77 57.46%),128 (0.71),131 (72-0-59 54.96%),104 (0.79)
33,"Houlihan, Ryan",21y 159d,67 (29-0-38 43.28%),65 (0.97),←,
27,"Hulme, Darren",25y 354d,96 (47-0-49 48.96%),50 (0.52),←,
43,"Koutoufides, Anthony",30y 162d,206 (120-1-85 58.50%),178 (0.86),←,
12,"Lappin, Matthew",27y 132d,161 (78-1-82 48.76%),169 (1.05),106 (50-0-56 47.17%),143 (1.35)
10,"Martyn, Mick",34y 302d,296 (172-1-123 58.28%),16 (0.05),9 (2-0-7 22.22%),
41,"McCormick, Jonathon",22y 95d,13 (4-0-9 30.77%),3 (0.23),←,
5,"McKay, Andrew",32y 350d,235 (131-1-103 55.96%),28 (0.12),←,
2,"McKernan, Corey",29y 192d,215 (125-0-90 58.14%),286 (1.33),33 (6-0-27 18.18%),53 (1.61)
18,"Murphy, Justin",27y 66d,141 (63-0-78 44.68%),121 (0.86),111 (48-0-63 43.24%),103 (0.93)
37,"Norman, Karl",20y 30d,5 (1-0-4 20.00%),,←,
32,"Thornton, Bret",19y 226d,23 (6-0-17 26.09%),1 (0.04),←,
30,"Waite, Jarrad",20y 145d,11 (3-0-8 27.27%),7 (0.64),←,
8,"Whitnall, Lance",23y 310d,136 (68-0-68 50.00%),263 (1.93),←,
Totals,Totals,25y 286d,2540 (1340-4-1196 52.76%),1830 (0.72),,
C,"Pagan, Denis",55y 278d,253 (154-0-99 60.87%),,13 (4-0-9 30.77%),
