Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bryan, Nick",8,5,6,14,1,,25.0,2.0,2.0,1.0,1.0,3.0,1.0,,,5.0,8.0,1.0,1.0,8.0,,,83.0
6,"Caldwell, Jye",6,2,6,12,,,,3.0,,1.0,3.0,1.0,2.0,,,7.0,5.0,,,,,1.0,80.0
22,"Durham, Sam",8,3,10,18,,,,2.0,2.0,1.0,3.0,5.0,1.0,,,9.0,8.0,,,2.0,,,83.0
35,"Guelfi, Matt",5,1,4,9,1,,,2.0,,,3.0,2.0,,1.0,,7.0,2.0,1.0,,,,,75.0
21,"Heppell, Dyson",11,7,14,25,,,,2.0,4.0,2.0,1.0,2.0,,1.0,,6.0,18.0,,,4.0,,,83.0
19 ↑,"Hind, Nick",8,3,2,10,,,,1.0,,1.0,2.0,3.0,2.0,,,3.0,5.0,,,2.0,,,32.0
8,"Hobbs, Ben",12,1,11,23,,,,3.0,1.0,1.0,5.0,8.0,2.0,4.0,,12.0,10.0,,,1.0,,1.0,68.0
29,"Kelly, Jake",8,4,7,15,,,,2.0,3.0,1.0,,1.0,1.0,,,6.0,9.0,,,3.0,,,85.0
4,"Langford, Kyle",6,2,3,9,1,,,2.0,,1.0,,1.0,,1.0,,4.0,4.0,,1.0,1.0,,1.0,94.0
15 ↓,"Laverde, Jayden",7,4,9,16,,,,1.0,2.0,1.0,,2.0,2.0,,,8.0,8.0,,,4.0,1.0,,60.0
37,"Martin, Nic",14,5,9,23,,,,1.0,1.0,2.0,,3.0,,,,3.0,18.0,,1.0,2.0,,1.0,89.0
1,"McGrath, Andrew",15,7,8,23,,,,1.0,10.0,2.0,,4.0,1.0,,,5.0,15.0,,,,5.0,,81.0
47,"Menzie, Jye",5,1,5,10,1,,,1.0,,2.0,1.0,,,,,3.0,5.0,,1.0,1.0,,1.0,80.0
7,"Merrett, Zach",13,2,5,18,,1.0,,5.0,1.0,2.0,7.0,2.0,4.0,,,8.0,6.0,,,,,,79.0
3,"Parish, Darcy",8,2,16,24,,,,9.0,1.0,3.0,5.0,6.0,1.0,2.0,,13.0,12.0,,,1.0,,,80.0
16,"Perkins, Archie",13,2,6,19,,,,4.0,2.0,1.0,3.0,5.0,1.0,1.0,,9.0,11.0,,,1.0,,,82.0
27,"Redman, Mason",17,4,5,22,,,,2.0,5.0,1.0,,4.0,,1.0,,5.0,8.0,,,4.0,,,76.0
14,"Ridley, Jordan",14,7,4,18,,,,2.0,3.0,,,2.0,2.0,2.0,,2.0,13.0,,,3.0,2.0,,86.0
11,"Snelling, Will",8,3,5,13,1,,,3.0,3.0,1.0,1.0,,1.0,,,2.0,9.0,1.0,1.0,,,,77.0
25,"Stringer, Jake",5,1,3,8,1,,,1.0,1.0,1.0,,4.0,,1.0,,3.0,4.0,,,1.0,,,59.0
10,"Weideman, Sam",8,4,2,10,,,,1.0,2.0,2.0,,3.0,,1.0,,3.0,7.0,,,,,1.0,88.0
20,"Wright, Peter",5,2,2,7,1,,10.0,3.0,,1.0,,1.0,,1.0,,2.0,5.0,,,4.0,,,88.0
30,"Zerk-Thatcher, Brandon",11,10,1,12,,,,,3.0,,,,,,,3.0,9.0,1.0,,4.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,82,143,358,7,3.0,35.0,53.0,46.0,28.0,35.0,62.0,21.0,16.0,,128.0,199.0,4.0,5.0,46.0,8.0,6.0,
Opposition,Opposition,230,107,159,389,18,14.0,38.0,60.0,20.0,64.0,36.0,57.0,16.0,21.0,6.0,156.0,232.0,15.0,18.0,52.0,,12.0,
