Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",29y 136d,229 (161-2-66 70.74%),149 (0.65),←,
46,"Blicavs, Mark",22y 22d,4 (4-0-0 100.00%),,←,
23,"Caddy, Josh",20y 203d,28 (7-0-21 25.00%),18 (0.64),4 (4-0-0 100.00%),1 (0.25)
35,"Chapman, Paul",31y 165d,247 (163-2-82 66.40%),329 (1.33),←,
28,"Christensen, Allen",21y 335d,40 (30-0-10 75.00%),34 (0.85),←,
11,"Corey, Joel",31y 61d,257 (169-2-86 66.15%),74 (0.29),←,
22,"Duncan, Mitch",21y 313d,55 (44-0-11 80.00%),53 (0.96),←,
44,"Enright, Corey",31y 217d,248 (163-2-83 66.13%),53 (0.21),←,
26,"Hawkins, Tom",24y 272d,105 (84-0-21 80.00%),180 (1.71),←,
33,"Horlin-Smith, George",20y 118d,5 (4-0-1 80.00%),3 (0.60),←,
19,"Hunt, Taylor",22y 165d,45 (35-0-10 77.78%),14 (0.31),←,
20,"Johnson, Steve",29y 289d,198 (142-2-54 72.22%),383 (1.93),←,
13,"Lonergan, Tom",28y 337d,101 (76-1-24 75.74%),48 (0.48),←,
4,"Mackie, Andrew",28y 255d,177 (137-0-40 77.40%),81 (0.46),←,
32,"Motlop, Steven",22y 38d,31 (21-0-10 67.74%),35 (1.13),←,
31,"Podsiadly, James",31y 221d,64 (48-0-16 75.00%),141 (2.20),←,
25,"Rivers, Jared",28y 183d,152 (56-3-93 37.83%),18 (0.12),2 (2-0-0 100.00%),
14,"Selwood, Joel",24y 328d,139 (115-0-24 82.73%),65 (0.47),←,
2,"Smedts, Billie",20y 315d,18 (14-0-4 77.78%),11 (0.61),←,
27,"Stokes, Mathew",28y 148d,135 (108-0-27 80.00%),183 (1.36),←,
7,"Taylor, Harry",26y 311d,116 (93-0-23 80.17%),27 (0.23),←,
12,"West, Trent",25y 184d,45 (35-0-10 77.78%),19 (0.42),←,
Totals,Totals,26y 27d,2439 (1709-14-716 70.07%),1918 (0.79),,
C,"Scott, Chris",36y 351d,52 (41-0-11 78.85%),,←,
