Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
30,"Bourke, David",25y 165d,75 (40-0-35 53.33%),15 (0.20),←,
11,"Bowden, Joel",23y 2d,92 (49-0-43 53.26%),86 (0.93),←,
17,"Broderick, Paul",31y 171d,249 (123-1-125 49.60%),162 (0.65),156 (84-1-71 54.17%),82 (0.53)
15,"Cameron, Leon",28y 294d,203 (110-3-90 54.93%),82 (0.40),31 (17-0-14 54.84%),14 (0.45)
9,"Campbell, Wayne",28y 273d,212 (99-1-112 46.93%),130 (0.61),←,
6,"Chaffey, Mark",24y 48d,70 (34-0-36 48.57%),19 (0.27),←,
10,"Daffy, Nick",28y 43d,162 (85-1-76 52.78%),181 (1.12),←,
25,"Gale, Brendon",32y 340d,234 (104-1-129 44.66%),208 (0.89),←,
2,"Gaspar, Darren",25y 34d,133 (62-0-71 46.62%),12 (0.09),112 (55-0-57 49.11%),11 (0.10)
20,"Hall, Ray",20y 239d,12 (9-0-3 75.00%),6 (0.50),←,
16,"Holland, Ben",24y 44d,99 (51-0-48 51.52%),109 (1.10),←,
39,"Kellaway, Andrew",25y 212d,68 (35-0-33 51.47%),14 (0.21),←,
21,"King, Clinton",23y 91d,47 (21-0-26 44.68%),16 (0.34),16 (11-0-5 68.75%),3 (0.19)
33,"Knights, Matthew",30y 261d,250 (106-0-144 42.40%),131 (0.52),←,
34,"Mills, Andrew",20y 5d,6 (5-0-1 83.33%),3 (0.50),←,
5,"Ottens, Brad",21y 149d,66 (33-0-33 50.00%),75 (1.14),←,
8,"Pettifer, Kayne",19y 152d,1 (1-0-0 100.00%),1 (1.00),←,
4,"Rogers, Matthew",27y 210d,147 (80-1-66 54.76%),135 (0.92),←,
19,"Sziller, Steven",28y 190d,128 (59-1-68 46.48%),38 (0.30),10 (6-0-4 60.00%),
32,"Tivendale, Greg",22y 65d,46 (23-0-23 50.00%),32 (0.70),←,
29,"Torney, Jason",24y 7d,83 (44-1-38 53.61%),9 (0.11),←,
41,"Vardy, Royce",21y 51d,17 (11-0-6 64.71%),,←,
Totals,Totals,25y 105d,2400 (1184-10-1206 49.33%),1464 (0.61),,
C,"Frawley, Danny",37y 288d,34 (19-0-15 55.88%),,←,
