Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
16,"Allan, Edward",20y 356d,7 (5-1-1 78.57%),1 (0.14),←,
14,"Cameron, Darcy",29y 303d,105 (61-3-41 59.52%),65 (0.62),104 (61-3-40 60.10%),65 (0.63)
46,"Cox, Mason",34y 64d,134 (83-2-49 62.69%),125 (0.93),←,
25,"Crisp, Jack",31y 227d,259 (142-4-113 55.60%),91 (0.35),241 (135-4-102 56.85%),81 (0.34)
7,"Daicos, Josh",26y 172d,136 (81-3-52 60.66%),65 (0.48),←,
35,"Daicos, Nick",22y 134d,80 (55-2-23 70.00%),51 (0.64),←,
5,"Elliott, Jamie",32y 269d,204 (126-3-75 62.50%),310 (1.52),←,
17,"Frampton, Billy",28y 178d,65 (39-2-24 61.54%),20 (0.31),41 (29-2-10 73.17%),8 (0.20)
23,"Hill, Bobby",25y 97d,98 (58-3-37 60.71%),113 (1.15),57 (41-2-14 73.68%),79 (1.39)
32,"Hoskin-Elliott, Will",31y 257d,231 (118-3-110 51.73%),192 (0.83),179 (106-3-70 60.06%),150 (0.84)
9,"Houston, Dan",28y 5d,175 (113-0-62 64.57%),44 (0.25),7 (6-0-1 85.71%),3 (0.43)
38,"Howe, Jeremy",34y 322d,261 (117-3-141 45.40%),103 (0.39),161 (95-3-63 59.94%),23 (0.14)
1,"Lipinski, Patrick",26y 304d,128 (78-2-48 61.72%),63 (0.49),72 (47-2-23 66.67%),33 (0.46)
44,"Long, Ned",22y 101d,22 (11-0-11 50.00%),7 (0.32),17 (11-0-6 64.71%),6 (0.35)
4,"Maynard, Brayden",28y 239d,218 (119-4-95 55.50%),24 (0.11),←,
31,"McCreery, Beau",24y 28d,87 (56-2-29 65.52%),57 (0.66),←,
28,"Membrey, Tim",30y 356d,188 (92-2-94 49.47%),304 (1.62),9 (7-0-2 77.78%),11 (1.22)
41,"Mihocek, Brody",32y 102d,145 (87-3-55 61.03%),247 (1.70),←,
10,"Pendlebury, Scott",37y 130d,412 (250-5-157 61.29%),202 (0.49),←,
12,"Perryman, Harry",26y 149d,139 (76-1-62 55.04%),30 (0.22),10 (8-0-2 80.00%),2 (0.20)
3,"Quaynor, Isaac",25y 122d,118 (70-2-46 60.17%),5 (0.04),←,
22,"Sidebottom, Steele",34y 135d,341 (207-6-128 61.58%),198 (0.58),←,
33,"Sullivan, Lachlan",27y 234d,15 (11-1-3 76.67%),4 (0.27),←,
Totals,Totals,28y 297d,3568 (2055-57-1456 57.60%),2321 (0.65),,
C,"McRae, Craig",51y 237d,84 (58-2-24 70.24%),,←,
