Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",,1,2,2,,,7.0,2.0,,,1.0,1.0,,2.0,,,,,,,,,
16,"Barnard, Paul",5,4,5,10,1,,1.0,2.0,,1.0,1.0,1.0,,4.0,,,,,,,,,
20,"Berbakov, Peter",5,2,2,7,,,,,3.0,,,1.0,2.0,,,,,,,,,,
8,"Bewick, Darren",18,3,2,20,3,,,,1.0,3.0,5.0,,1.0,1.0,1.0,,,,,,,,
32,"Blumfield, Justin",13,5,5,18,,,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,
14,"Calthorpe, David",13,3,4,17,1,2.0,1.0,2.0,1.0,6.0,8.0,2.0,,,,,,,,,,,
38,"Denham, Sean",12,3,12,24,,,,4.0,4.0,1.0,7.0,,2.0,4.0,,,,,,,,,
31,"Fletcher, Dustin",12,3,4,16,,,4.0,1.0,6.0,,1.0,1.0,,,,,,,,,,,
30,"Fraser, Mark",6,4,11,17,,,,4.0,,1.0,1.0,,,,,,,,,,,,
11,"Hardwick, Damien",13,4,4,17,,,,3.0,4.0,,1.0,,2.0,3.0,,,,,,,,,
5,"Hird, James",10,2,9,19,,,1.0,4.0,1.0,6.0,3.0,2.0,1.0,2.0,,,,,,,,,
42,"Johnson, Jason",2,1,4,6,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
18,"Lloyd, Matthew",9,7,1,10,4,,,2.0,,2.0,,1.0,,1.0,,,,,,,,,
13,"Long, Michael",6,3,2,8,3,,,2.0,,2.0,,,1.0,,,,,,,,,,
25,"Lucas, Scott",11,4,4,15,,1.0,,2.0,2.0,6.0,,1.0,1.0,1.0,,,,,,,,,
24,"Misiti, Joe",19,5,12,31,2,,,5.0,4.0,2.0,6.0,,,,3.0,,,,,,,,
29,"Moorcroft, Gary",3,2,2,5,,,,,,2.0,,,,1.0,,,,,,,,,
10,"ODonnell, Gary",10,,3,13,,,,4.0,4.0,,,,1.0,,,,,,,,,,
47,"Olarenshaw, Ricky",10,3,5,15,,,,2.0,3.0,2.0,3.0,,1.0,1.0,,,,,,,,,
19,"Somerville, Peter",2,2,1,3,,,17.0,1.0,,,2.0,,,2.0,,,,,,,,,
6,"Wellman, Sean",9,8,5,14,,,3.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,
35,"Young, Barry",8,2,,8,,,,1.0,4.0,,1.0,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,71,99,295,14,6.0,34.0,44.0,41.0,37.0,42.0,12.0,19.0,25.0,4.0,,,,,,,,
Opposition,Opposition,208,77,88,296,13,9.0,44.0,39.0,24.0,58.0,36.0,22.0,25.0,19.0,2.0,,,,,,,,
