Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",22y 93d,44 (28-0-16 63.64%),12 (0.27),←,
29,"Beaumont, Simon",21y 168d,15 (11-0-4 73.33%),9 (0.60),←,
21,"Bradley, Craig",33y 219d,255 (160-2-93 63.14%),189 (0.74),←,
20,"Brown, Fraser",26y 285d,127 (76-1-50 60.24%),83 (0.65),←,
35,"Dean, Peter",32y 82d,223 (142-1-80 63.90%),32 (0.14),←,
36,"Hamill, Aaron",19y 283d,13 (6-0-7 46.15%),6 (0.46),←,
33,"Hogg, Matthew",28y 160d,141 (78-3-60 56.38%),35 (0.25),82 (54-1-27 66.46%),31 (0.38)
47,"Hulme, Darren",19y 324d,1 (0-0-1 0.00%),,←,
4,"Kernahan, Stephen",33y 271d,242 (153-2-87 63.64%),727 (3.00),←,
43,"Koutoufides, Anthony",24y 132d,95 (62-1-32 65.79%),65 (0.68),←,
22,"Manton, Glenn",23y 363d,67 (43-0-24 64.18%),23 (0.34),46 (32-0-14 69.57%),19 (0.41)
5,"McKay, Andrew",26y 320d,96 (66-1-29 69.27%),17 (0.18),←,
18,"Murphy, Justin",21y 36d,38 (24-0-14 63.16%),41 (1.08),26 (15-0-11 57.69%),32 (1.23)
27,"OSullivan, Luke",29y 63d,54 (30-0-24 55.56%),52 (0.96),←,
7,"Ratten, Brett",25y 323d,130 (81-0-49 62.31%),33 (0.25),←,
14,"Sexton, Michael",26y 86d,140 (90-1-49 64.64%),12 (0.09),←,
1,"Silvagni, Stephen",29y 364d,219 (144-1-74 65.98%),127 (0.58),←,
3,"Welsh, Rohan",26y 235d,40 (26-1-13 66.25%),59 (1.48),←,
30,"White, Adam",21y 141d,7 (4-0-3 57.14%),5 (0.71),←,
8,"Whitnall, Lance",17y 280d,9 (5-0-4 55.56%),15 (1.67),←,
2,"Williams, Greg",33y 242d,244 (147-1-96 60.45%),212 (0.87),103 (71-1-31 69.42%),84 (0.82)
Totals,Totals,25y 352d,2200 (1376-15-809 62.55%),1754 (0.80),,
C,"Parkin, David",54y 260d,433 (261-2-170 60.51%),,270 (174-2-94 64.81%),
