Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
37,"Allison, Jacob",19y 126d,4 (1-0-3 25.00%),1 (0.25),←,
31,"Andrews, Harris",20y 252d,57 (12-0-45 21.05%),8 (0.14),←,
43,"Barrett, Jake",21y 285d,17 (5-0-12 29.41%),15 (0.88),16 (5-0-11 31.25%),15 (0.94)
4,"Bastinac, Ryan",26y 59d,158 (75-0-83 47.47%),91 (0.58),37 (8-0-29 21.62%),25 (0.68)
17,"Beams, Claye",25y 353d,53 (13-0-40 24.53%),26 (0.49),←,
9,"Beams, Dayne",27y 189d,146 (82-2-62 56.85%),148 (1.01),36 (6-0-30 16.67%),30 (0.83)
33,"Close, Michael",23y 21d,26 (7-0-19 26.92%),23 (0.88),←,
27,"Gardiner, Darcy",21y 332d,61 (16-0-45 26.23%),4 (0.07),←,
30,"Hipwood, Eric",19y 341d,30 (7-0-23 23.33%),41 (1.37),←,
35,"Lester, Ryan",24y 359d,101 (30-0-71 29.70%),45 (0.45),←,
12,"Martin, Stefan",30y 276d,135 (32-1-102 24.07%),39 (0.29),78 (18-0-60 23.08%),16 (0.21)
36,"Mathieson, Rhys",20y 222d,23 (6-0-17 26.09%),15 (0.65),←,
32,"Mayes, Sam",23y 92d,94 (27-0-67 28.72%),26 (0.28),←,
6,"McCluggage, Hugh",19y 170d,17 (4-0-13 23.53%),7 (0.41),←,
25,"McStay, Daniel",22y 57d,59 (13-0-46 22.03%),31 (0.53),←,
10,"Rich, Daniel",27y 74d,164 (52-1-111 32.01%),100 (0.61),←,
18,"Robertson, Nick",22y 78d,46 (7-0-39 15.22%),7 (0.15),←,
38,"Rockliff, Tom",27y 179d,153 (46-0-107 30.07%),85 (0.56),←,
28,"Taylor, Lewis",22y 184d,84 (18-0-66 21.43%),64 (0.76),←,
14,"Walker, Josh",24y 281d,59 (25-1-33 43.22%),67 (1.14),26 (6-0-20 23.08%),32 (1.23)
29,"Witherden, Alex",18y 344d,8 (2-0-6 25.00%),1 (0.13),←,
15,"Zorko, Dayne",28y 192d,121 (37-0-84 30.58%),133 (1.10),←,
Totals,Totals,23y 220d,1616 (517-5-1094 31.99%),977 (0.60),,
C,"Fagan, Chris",56y 58d,21 (5-0-16 23.81%),,←,
