Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
11,"Adams, Taylor",19y 191d,16 (2-0-14 12.50%),5 (0.31),←,
50,"Brogan, Dean",34y 106d,184 (100-1-83 54.62%),50 (0.27),10 (1-0-9 10.00%),
14,"Bugg, Tomas",19y 359d,19 (2-0-17 10.53%),6 (0.32),←,
18,"Cameron, Jeremy",19y 363d,17 (2-0-15 11.76%),30 (1.76),←,
3,"Coniglio, Stephen",19y 105d,13 (2-0-11 15.38%),2 (0.15),←,
1,"Davis, Phil",22y 212d,41 (13-0-28 31.71%),6 (0.15),23 (2-0-21 8.70%),5 (0.22)
26,"Giles, Jonathan",25y 81d,21 (2-0-19 9.52%),19 (0.90),←,
38,"Gilham, Stephen",28y 209d,100 (63-1-36 63.50%),4 (0.04),1 (0-0-1 0.00%),
4,"Greene, Toby",19y 186d,20 (2-0-18 10.00%),9 (0.45),←,
2,"Hampton, Curtly",20y 20d,18 (1-0-17 5.56%),6 (0.33),←,
33,"Hoskin-Elliott, Will",19y 209d,11 (1-0-10 9.09%),9 (0.82),←,
40,"Kennedy, Adam",20y 261d,16 (2-0-14 12.50%),,←,
39,"Mohr, Tim",24y 162d,14 (1-0-13 7.14%),1 (0.07),←,
12,"Patton, Jonathon",19y 314d,8 (1-0-7 12.50%),7 (0.88),←,
30,"Plowman, Lachie",18y 200d,1 (0-0-1 0.00%),,←,
9,"Scully, Tom",21y 319d,51 (15-1-35 30.39%),10 (0.20),20 (2-0-18 10.00%),4 (0.20)
5,"Shiel, Dylan",20y 21d,13 (1-0-12 7.69%),6 (0.46),←,
10,"Smith, Devon",19y 314d,21 (2-0-19 9.52%),11 (0.52),←,
28,"Sumner, Liam",19y 226d,3 (1-0-2 33.33%),4 (1.33),←,
17,"Treloar, Adam",20y 21d,19 (2-0-17 10.53%),13 (0.68),←,
8,"Ward, Callan",22y 354d,81 (34-0-47 41.98%),41 (0.51),21 (2-0-19 9.52%),8 (0.38)
6,"Whitfield, Lachie",18y 255d,1 (0-0-1 0.00%),,←,
Totals,Totals,21y 221d,688 (249-3-436 36.19%),239 (0.35),,
C,"Sheedy, Kevin",65y 96d,657 (388-6-263 59.51%),,23 (2-0-21 8.70%),
