Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",27y 244d,120 (54-0-66 45.00%),32 (0.27),←,
14,"Connell, Matthew",24y 245d,40 (13-0-27 32.50%),10 (0.25),37 (11-0-26 29.73%),10 (0.27)
2,"Cook, Tim",23y 44d,1 (0-0-1 0.00%),1 (1.00),←,
9,"Edwards, Tyson",20y 242d,31 (13-0-18 41.94%),9 (0.29),←,
34,"Hart, Ben",22y 270d,109 (49-1-59 45.41%),24 (0.22),←,
11,"James, Brett",24y 111d,44 (18-1-25 42.05%),26 (0.59),2 (1-0-1 50.00%),
35,"Jameson, Rod",26y 279d,112 (54-1-57 48.66%),86 (0.77),←,
3,"Jarman, Darren",30y 67d,130 (74-0-56 56.92%),168 (1.29),21 (9-0-12 42.86%),46 (2.19)
28,"Johnson, Kane",19y 21d,4 (2-0-2 50.00%),,←,
8,"McCartney, Jason",23y 22d,71 (33-0-38 46.48%),45 (0.63),33 (13-0-20 39.39%),17 (0.52)
23,"McLeod, Andrew",20y 244d,36 (15-0-21 41.67%),40 (1.11),←,
6,"Modra, Tony",28y 35d,87 (36-1-50 41.95%),349 (4.01),←,
21,"Ormond-Allen, Trent",20y 298d,9 (4-0-5 44.44%),1 (0.11),1 (0-0-1 0.00%),
15,"Pittman, David",28y 41d,77 (32-1-44 42.21%),20 (0.26),←,
32,"Ricciuto, Mark",21y 301d,85 (36-1-48 42.94%),55 (0.65),←,
42,"Rintoul, Chad",22y 248d,2 (1-0-1 50.00%),1 (0.50),←,
7,"Smart, Nigel",27y 319d,122 (55-1-66 45.49%),62 (0.51),←,
16,"Standfield, Barry",27y 51d,100 (54-1-45 54.50%),44 (0.44),2 (1-0-1 50.00%),6 (3.00)
30,"Vardy, Peter",21y 69d,9 (2-0-7 22.22%),7 (0.78),←,
49,"Viska, Mark",25y 341d,32 (15-0-17 46.88%),1 (0.03),←,
29,"Williams, Brent",19y 51d,2 (1-0-1 50.00%),3 (1.50),←,
Totals,Totals,24y 30d,1223 (561-8-654 45.87%),984 (0.80),,
C,"Blight, Malcolm",47y 48d,163 (96-0-67 58.90%),,2 (1-0-1 50.00%),
