North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Anderson, Stuart",4,1,7,11,,1.0,,1.0,,,,,,,,,,,,,,,
11,"Archer, Glenn",11,3,7,18,,1.0,1.0,3.0,,,,,2.0,,,,,,,,,,
14,"Armstrong, Matt",9,1,4,13,,,,2.0,,,,,1.0,1.0,,,,,,,,,
26,"Bell, Peter",8,2,5,13,,,,1.0,,,,,,,,,,,,,,,
12,"Blakey, John",8,3,10,18,1,1.0,,,,,,,,2.0,,,,,,,,,
16,"Capuano, Mathew",2,2,7,9,1,,9.0,,,,,,,2.0,,,,,,,,,
18,"Carey, Wayne",16,12,3,19,6,3.0,,1.0,,,,,2.0,2.0,2.0,,,,,,,,
27,"Crocker, Darren",5,3,1,6,3,2.0,,,,,,,2.0,,,,,,,,,,
25,"Daniltchenko, Jason",6,4,4,10,3,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,
6,"Fairley, Ian",6,2,1,7,,,,,,,,,2.0,,,,,,,,,,
17,"Freeborn, Glenn",4,4,11,15,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
34,"King, David",13,2,2,15,,,,1.0,,,,,,1.0,,,,,,,,,
7,"Laidley, Dani",10,4,7,17,1,,,2.0,,,,,,,,,,,,,,,
4,"Martyn, Mick",7,4,4,11,,,,,,,,,2.0,,,,,,,,,,
31,"McKernan, Corey",16,8,2,18,,,5.0,,,,,,5.0,3.0,3.0,,,,,,,,
22,"Roberts, Mark",14,5,9,23,1,3.0,1.0,1.0,,,,,,2.0,,,,,,,,,
3,"Rock, Anthony",13,9,10,23,2,2.0,,2.0,,,,,1.0,,,,,,,,,,
8,"Scott, Robert",14,4,6,20,1,,,1.0,,,,,1.0,,,,,,,,,,
24,"Sholl, Craig",8,2,4,12,1,1.0,1.0,3.0,,,,,1.0,1.0,,,,,,,,,
37,"Simpson, Adam",5,2,6,11,3,,1.0,3.0,,,,,3.0,,,,,,,,,,
10,"Stevens, Anthony",15,6,10,25,1,,,4.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,83,120,314,25,20.0,19.0,28.0,,,,,24.0,16.0,5.0,,,,,,,,
Opposition,Opposition,165,84,142,307,9,11.0,12.0,43.0,,,,,16.0,24.0,1.0,,,,,,,,
