Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",13,2,6,19,5,,,4.0,,6.0,5.0,,1.0,,,7.0,11.0,,,,2.0,1.0,90.0
20,"Black, Simon",10,1,19,29,,2.0,,4.0,1.0,5.0,11.0,1.0,,,3.0,15.0,13.0,,,,3.0,1.0,93.0
36,"Bradshaw, Daniel",11,9,5,16,5,2.0,,4.0,,2.0,,1.0,,,,10.0,6.0,6.0,6.0,2.0,,,100.0
17,"Brennan, Jared",3,2,3,6,1,,,1.0,,1.0,1.0,2.0,1.0,,,5.0,2.0,1.0,,1.0,,,52.0
16,"Brown, Jonathan",6,2,6,12,1,1.0,,3.0,,4.0,1.0,2.0,1.0,1.0,,6.0,6.0,,1.0,3.0,,1.0,100.0
19,"Charman, Jamie",7,6,2,9,1,1.0,37.0,,1.0,3.0,1.0,3.0,,2.0,,5.0,5.0,3.0,2.0,1.0,,,66.0
30,"Copeland, Robert",9,7,6,15,,,,4.0,3.0,1.0,1.0,2.0,,,,6.0,9.0,1.0,,3.0,1.0,,100.0
14,"Hadley, Richard",5,2,11,16,1,,,4.0,1.0,4.0,1.0,1.0,2.0,,,9.0,8.0,,,1.0,,1.0,82.0
32,"Hart, Shaun",9,2,5,14,,,,1.0,2.0,2.0,1.0,4.0,,,,4.0,10.0,,1.0,1.0,1.0,4.0,65.0
2,"Johnson, Chris",11,3,9,20,,,,1.0,5.0,3.0,2.0,3.0,,1.0,,8.0,10.0,1.0,,1.0,,1.0,100.0
27,"Keating, Clark",1,,1,2,,,10.0,2.0,,,1.0,,,,,1.0,1.0,,,1.0,,,39.0
44,"Lappin, Nigel",16,3,8,24,,,,4.0,4.0,7.0,7.0,6.0,1.0,,2.0,10.0,14.0,,,1.0,,,92.0
23,"Leppitsch, Justin",7,6,5,12,,,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,2.0,10.0,,,,,,86.0
9,"McGrath, Ashley",5,2,4,9,1,3.0,,,,1.0,,3.0,,1.0,,5.0,5.0,,2.0,1.0,,1.0,96.0
4,"McRae, Craig",3,2,6,9,,1.0,,2.0,,1.0,1.0,,,,,4.0,5.0,,,,,,38.0
15,"Michael, Mal",5,4,5,10,,,3.0,3.0,5.0,,1.0,1.0,,,,2.0,8.0,,,8.0,,,100.0
8,"Notting, Tim",5,3,3,8,1,,,3.0,,4.0,,,,,,1.0,7.0,,1.0,4.0,,,62.0
13,"Pike, Martin",7,4,2,9,1,,,,1.0,2.0,,1.0,,1.0,,2.0,7.0,,2.0,,,1.0,59.0
6,"Power, Luke",17,3,9,26,,,,1.0,2.0,7.0,5.0,1.0,2.0,,1.0,13.0,14.0,,,,2.0,1.0,92.0
5,"Scott, Brad",7,2,6,13,1,,,1.0,2.0,1.0,,,,,,4.0,9.0,,,5.0,1.0,,100.0
34,"Shattock, Aaron",9,6,2,11,,,,1.0,2.0,2.0,,4.0,,3.0,,3.0,8.0,1.0,,,,1.0,92.0
3,"Voss, Michael",11,4,9,20,3,3.0,,1.0,1.0,2.0,4.0,3.0,,1.0,,9.0,11.0,,3.0,1.0,,1.0,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,75,132,309,21,14.0,50.0,46.0,31.0,60.0,44.0,40.0,9.0,11.0,6.0,131.0,179.0,13.0,18.0,34.0,10.0,14.0,
Opposition,Opposition,179,77,94,273,16,6.0,26.0,33.0,39.0,46.0,34.0,25.0,11.0,9.0,,122.0,145.0,14.0,17.0,45.0,6.0,8.0,
