Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",7,3,6,13,,,,2.0,1.0,,,1.0,3.0,,,7.0,6.0,1.0,,2.0,,,100.0
40,"Butler, Dan",12,1,7,19,2,1.0,,3.0,,5.0,1.0,2.0,,2.0,,5.0,11.0,,,,,1.0,86.0
22,"Caddy, Josh",9,3,8,17,1,1.0,,2.0,3.0,,3.0,2.0,,2.0,,9.0,9.0,,,,,1.0,77.0
46,"Castagna, Jason",12,3,8,20,2,4.0,,4.0,1.0,5.0,2.0,4.0,2.0,3.0,,10.0,13.0,,3.0,,,1.0,83.0
30,"Conca, Reece",13,4,6,19,,1.0,,5.0,2.0,3.0,,3.0,,,,4.0,14.0,,,2.0,,,81.0
9,"Cotchin, Trent",11,3,10,21,1,,,8.0,2.0,5.0,8.0,3.0,1.0,1.0,,12.0,10.0,,1.0,2.0,,,79.0
10,"Edwards, Shane",5,3,10,15,1,1.0,,2.0,,,1.0,1.0,,,,9.0,8.0,,2.0,1.0,2.0,,68.0
5,"Ellis, Brandon",11,,10,21,,,,1.0,4.0,3.0,1.0,2.0,,2.0,,6.0,14.0,,,1.0,,,89.0
24,"Griffiths, Ben",5,4,4,9,,,8.0,6.0,1.0,4.0,1.0,4.0,,3.0,,6.0,4.0,1.0,,1.0,,,80.0
6,"Grigg, Shaun",16,4,11,27,1,,,6.0,,8.0,4.0,3.0,2.0,1.0,,8.0,19.0,,,3.0,,2.0,85.0
2,"Grimes, Dylan",4,1,7,11,,,,7.0,3.0,1.0,,1.0,,,,6.0,5.0,,,3.0,,,81.0
14,"Houli, Bachar",4,1,10,14,,,,3.0,,2.0,1.0,1.0,,,,5.0,9.0,,,,,,69.0
28,"Hunt, Taylor",1,,8,9,,,,,,,,2.0,,1.0,,5.0,4.0,,,,,,77.0
27,"Lloyd, Sam",5,3,5,10,1,,,1.0,,1.0,,3.0,1.0,,,6.0,3.0,1.0,1.0,,,,73.0
4,"Martin, Dustin",23,5,10,33,4,,,4.0,4.0,6.0,6.0,5.0,1.0,2.0,3.0,13.0,21.0,1.0,1.0,1.0,,4.0,89.0
33,"McIntosh, Kamdyn",11,5,5,16,,,,1.0,1.0,5.0,,3.0,,,,4.0,12.0,1.0,,4.0,1.0,,76.0
25,"Nankervis, Toby",7,3,1,8,2,,27.0,3.0,2.0,2.0,3.0,,,,,6.0,1.0,3.0,1.0,1.0,,,78.0
3,"Prestia, Dion",15,2,13,28,1,,,5.0,3.0,3.0,6.0,2.0,,,2.0,9.0,17.0,,,1.0,,1.0,77.0
18,"Rance, Alex",7,4,2,9,,,,3.0,3.0,1.0,,4.0,,3.0,,5.0,6.0,,,8.0,,,93.0
8,"Riewoldt, Jack",10,5,2,12,1,1.0,,7.0,,4.0,1.0,4.0,2.0,1.0,,6.0,5.0,1.0,4.0,2.0,,1.0,96.0
17,"Rioli, Daniel",6,3,4,10,2,,,2.0,,2.0,1.0,2.0,,2.0,,5.0,6.0,1.0,1.0,,,1.0,85.0
1,"Vlastuin, Nick",6,5,5,11,1,,,12.0,3.0,1.0,1.0,3.0,,2.0,,3.0,8.0,1.0,2.0,1.0,,1.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,65,152,352,20,12.0,35.0,87.0,33.0,61.0,40.0,55.0,12.0,25.0,5.0,149.0,205.0,11.0,16.0,33.0,3.0,13.0,
Opposition,Opposition,215,99,133,348,14,5.0,50.0,67.0,38.0,48.0,38.0,49.0,25.0,12.0,1.0,138.0,203.0,14.0,15.0,55.0,8.0,8.0,
