Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
7,"Cunningham, Harry",22y 181d,63 (45-0-18 71.43%),36 (0.57),←,
23,"Franklin, Lance",29y 126d,232 (148-1-83 64.01%),747 (3.22),50 (39-0-11 78.00%),167 (3.34)
39,"Grundy, Heath",30y 2d,198 (125-2-71 63.64%),23 (0.12),←,
4,"Hannebery, Dan",25y 101d,155 (102-2-51 66.45%),76 (0.49),←,
5,"Heeney, Isaac",20y 30d,25 (18-0-7 72.00%),33 (1.32),←,
29,"Hewett, George",20y 158d,10 (9-0-1 90.00%),9 (0.90),←,
15,"Jack, Kieren",28y 342d,196 (123-3-70 63.52%),135 (0.69),←,
10,"Jones, Zak",21y 81d,24 (16-0-8 66.67%),3 (0.13),←,
12,"Kennedy, Josh",27y 350d,168 (110-2-56 66.07%),98 (0.58),155 (105-2-48 68.39%),94 (0.61)
11,"Laidler, Jeremy",26y 304d,79 (56-1-22 71.52%),7 (0.09),53 (41-0-12 77.36%),5 (0.09)
44,"Lloyd, Jake",22y 258d,54 (41-0-13 75.93%),14 (0.26),←,
31,"Marsh, Harrison",22y 143d,2 (2-0-0 100.00%),,←,
21,"McGlynn, Ben",30y 303d,161 (99-2-60 62.11%),181 (1.12),117 (76-2-39 65.81%),153 (1.31)
3,"McVeigh, Jarrad",31y 58d,274 (169-4-101 62.41%),188 (0.69),←,
6,"Mitchell, Tom",23y 4d,50 (32-0-18 64.00%),29 (0.58),←,
26,"Parker, Luke",23y 223d,112 (77-1-34 69.20%),87 (0.78),←,
24,"Rampe, Dane",26y 2d,83 (58-1-24 70.48%),5 (0.06),←,
16,"Rohan, Gary",24y 363d,64 (41-1-22 64.84%),48 (0.75),←,
1,"Rose, James",20y 49d,3 (2-0-1 66.67%),4 (1.33),←,
18,"Sinclair, Callum",26y 255d,39 (31-1-7 80.77%),25 (0.64),10 (9-0-1 90.00%),7 (0.70)
40,"Smith, Nick",27y 358d,152 (97-2-53 64.47%),9 (0.06),←,
8,"Tippett, Kurt",29y 27d,163 (96-0-67 58.90%),316 (1.94),59 (43-0-16 72.88%),128 (2.17)
Totals,Totals,25y 186d,2307 (1497-23-787 64.89%),2073 (0.90),,
C,"Longmire, John",45y 156d,134 (92-2-40 69.40%),,←,
