St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
27,"Blake, Jason",29y 111d,175 (100-2-73 57.71%),33 (0.19),←,
26,"Dal Santo, Nick",26y 132d,182 (110-2-70 60.99%),99 (0.54),←,
6,"Dawson, Zac",24y 132d,48 (32-0-16 66.67%),2 (0.04),34 (28-0-6 82.35%),2 (0.06)
24,"Dempster, Sean",26y 165d,84 (54-0-30 64.29%),14 (0.17),30 (19-0-11 63.33%),6 (0.20)
25,"Fisher, Sam",27y 359d,132 (87-1-44 66.29%),17 (0.13),←,
15,"Gardiner, Michael",30y 364d,171 (97-2-72 57.31%),107 (0.63),42 (31-0-11 73.81%),20 (0.48)
14,"Geary, Jarryn",22y 11d,37 (29-0-8 78.38%),9 (0.24),←,
19,"Gilbert, Sam",23y 319d,75 (52-1-22 70.00%),13 (0.17),←,
18,"Goddard, Brendon",25y 45d,151 (99-0-52 65.56%),71 (0.47),←,
33,"Gwilt, James",23y 327d,55 (39-0-16 70.91%),18 (0.33),←,
7,"Hayes, Lenny",30y 171d,228 (117-3-108 51.97%),76 (0.33),←,
4,"Jones, Clinton",26y 152d,64 (49-1-14 77.34%),19 (0.30),←,
5,"McEvoy, Ben",20y 358d,21 (20-0-1 95.24%),5 (0.24),←,
32,"McQualter, Andrew",24y 25d,73 (51-0-22 69.86%),36 (0.49),←,
44,"Milne, Stephen",30y 118d,202 (111-2-89 55.45%),412 (2.04),←,
11,"Montagna, Leigh",26y 244d,136 (89-1-46 65.81%),82 (0.60),←,
34,"Pattison, Adam",24y 121d,63 (28-2-33 46.03%),15 (0.24),2 (2-0-0 100.00%),
30,"Peake, Brett",26y 364d,86 (44-0-42 51.16%),48 (0.56),11 (10-0-1 90.91%),6 (0.55)
22,"Ray, Farren",24y 103d,113 (68-1-44 60.62%),39 (0.35),38 (33-0-5 86.84%),7 (0.18)
13,"Schneider, Adam",26y 53d,155 (102-1-52 66.13%),184 (1.19),57 (42-0-15 73.68%),85 (1.49)
28,"Stanley, Rhys",19y 215d,6 (6-0-0 100.00%),3 (0.50),←,
3,"Steven, Jack",20y 98d,5 (4-0-1 80.00%),8 (1.60),←,
Totals,Totals,25y 181d,2262 (1388-19-855 61.36%),1310 (0.58),,
C,"Lyon, Ross",43y 238d,86 (58-1-27 68.02%),,←,
