Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",24y 318d,110 (62-3-45 57.73%),94 (0.85),←,
21,"Christian, Michael",27y 353d,98 (52-2-44 54.08%),20 (0.20),←,
35,"Daicos, Peter",30y 323d,241 (141-4-96 59.34%),532 (2.21),←,
2,"Francis, Tony",23y 129d,55 (35-2-18 65.45%),38 (0.69),←,
47,"Fraser, Mark",21y 186d,10 (7-0-3 70.00%),5 (0.50),←,
3,"Gayfer, Michael",26y 357d,130 (79-1-50 61.15%),1 (0.01),←,
9,"Hardie, Brad",29y 303d,149 (53-0-96 35.57%),221 (1.48),1 (0-0-1 0.00%),1 (1.00)
44,"Kerrison, Shane",27y 133d,110 (67-2-41 61.82%),14 (0.13),←,
12,"McCartney, Jason",18y 147d,8 (4-0-4 50.00%),3 (0.38),←,
1,"Monkhorst, Damian",22y 353d,72 (47-2-23 66.67%),11 (0.15),←,
7,"Morwood, Shane",30y 251d,197 (118-3-76 60.66%),117 (0.59),180 (109-3-68 61.39%),104 (0.58)
4,"Pert, Gary",27y 72d,182 (90-0-92 49.45%),45 (0.25),19 (13-0-6 68.42%),3 (0.16)
13,"Richardson, Alan",27y 83d,53 (32-2-19 62.26%),10 (0.19),←,
36,"Rocca, Saverio",18y 262d,7 (5-0-2 71.43%),24 (3.43),←,
32,"Rowe, Brad",22y 259d,25 (11-0-14 44.00%),18 (0.72),11 (8-0-3 72.73%),9 (0.82)
29,"Russell, Scott",22y 93d,67 (44-2-21 67.16%),43 (0.64),←,
31,"Saunders, Darren",26y 358d,38 (23-0-15 60.53%),,32 (20-0-12 62.50%),
22,"Shaw, Tony",32y 16d,277 (157-3-117 57.22%),150 (0.54),←,
24,"Turner, Jamie",29y 362d,154 (87-3-64 57.47%),32 (0.21),←,
10,"Williams, Paul",19y 127d,31 (19-0-12 61.29%),30 (0.97),←,
Totals,Totals,25y 206d,2014 (1133-29-852 56.26%),1408 (0.70),,
C,"Matthews, Leigh",40y 160d,155 (91-3-61 59.68%),,←,
