Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Broadbent, Matthew",23y 310d,90 (37-1-52 41.67%),38 (0.42),←,
27,"Carlile, Alipate",27y 38d,142 (61-1-80 43.31%),5 (0.04),←,
25,"Cassisi, Domenic",31y 258d,225 (115-2-108 51.56%),74 (0.33),←,
18,"Cornes, Kane",31y 153d,279 (143-2-134 51.61%),91 (0.33),←,
7,"Ebert, Brad",24y 66d,133 (56-1-76 42.48%),70 (0.53),57 (28-1-28 50.00%),37 (0.65)
9,"Gray, Robbie",26y 69d,101 (45-0-56 44.55%),140 (1.39),←,
46,"Gray, Sam",22y 126d,4 (4-0-0 100.00%),4 (1.00),←,
8,"Hartlett, Hamish",23y 297d,77 (33-1-43 43.51%),46 (0.60),←,
36,"Hombsch, Jack",21y 92d,25 (12-0-13 48.00%),,16 (12-0-4 75.00%),
24,"Impey, Jarman",18y 333d,11 (10-0-1 90.91%),3 (0.27),←,
42,"Jonas, Tom",23y 149d,42 (20-1-21 48.81%),,←,
23,"Lobbe, Matthew",25y 115d,53 (26-0-27 49.06%),15 (0.28),←,
37,"Mitchell, Kane",24y 188d,17 (10-0-7 58.82%),12 (0.71),←,
38,"Newton, Ben",21y 303d,2 (2-0-0 100.00%),,←,
29,"Pittard, Jasper",23y 67d,42 (24-0-18 57.14%),7 (0.17),←,
21,"Polec, Jared",21y 238d,27 (17-0-10 62.96%),17 (0.63),11 (10-0-1 90.91%),8 (0.73)
28,"Schulz, Jay",29y 50d,153 (62-3-88 41.50%),244 (1.59),82 (38-1-43 46.95%),186 (2.27)
12,"Trengove, Jackson",23y 217d,89 (35-1-53 39.89%),8 (0.09),←,
39,"Westhoff, Justin",27y 249d,145 (64-1-80 44.48%),188 (1.30),←,
16,"Wines, Ollie",19y 243d,35 (23-0-12 65.71%),16 (0.46),←,
20,"Wingard, Chad",20y 313d,53 (27-1-25 51.89%),76 (1.43),←,
40,"Young, Aaron",21y 183d,25 (11-1-13 46.00%),11 (0.44),←,
Totals,Totals,24y 85d,1770 (837-16-917 47.29%),1065 (0.60),,
C,"Hinkley, Ken",47y 250d,34 (23-0-11 67.65%),,←,
