Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
6,"Barnes, John",28y 48d,118 (69-2-47 59.32%),50 (0.42),106 (63-1-42 59.91%),38 (0.36)
8,"Burns, Ronnie",24y 128d,37 (23-1-13 63.51%),67 (1.81),←,
2,"Colbert, Leigh",22y 42d,81 (54-1-26 67.28%),38 (0.47),←,
33,"Corrigan, Paul",19y 354d,12 (7-0-5 58.33%),2 (0.17),←,
36,"Graham, Ben",23y 259d,65 (45-0-20 69.23%),6 (0.09),←,
19,"Hall, Derek",26y 232d,47 (31-1-15 67.02%),52 (1.11),45 (29-1-15 65.56%),49 (1.09)
32,"Hocking, Garry",28y 284d,200 (119-2-79 60.00%),185 (0.93),←,
13,"Kilpatrick, Glenn",24y 324d,53 (31-0-22 58.49%),8 (0.15),27 (17-0-10 62.96%),4 (0.15)
1,"King, Steven",18y 239d,27 (15-0-12 55.56%),9 (0.33),←,
29,"Lowther, Daniel",20y 91d,1 (1-0-0 100.00%),,←,
18,"Lynch, Paul",23y 274d,38 (28-0-10 73.68%),23 (0.61),←,
21,"Mansfield, Michael",25y 345d,133 (81-1-51 61.28%),76 (0.57),←,
17,"McGrath, Tim",26y 285d,137 (89-1-47 65.33%),12 (0.09),130 (85-1-44 65.77%),12 (0.09)
28,"McKinnon, Martin",22y 14d,60 (32-1-27 54.17%),33 (0.55),35 (22-1-12 64.29%),26 (0.74)
23,"Pickering, Liam",28y 313d,100 (62-1-37 62.50%),46 (0.46),78 (53-1-24 68.59%),38 (0.49)
27,"Sanderson, Brenton",23y 142d,59 (36-1-22 61.86%),16 (0.27),49 (34-1-14 70.41%),11 (0.22)
12,"Sholl, Brad",24y 251d,65 (41-1-23 63.85%),14 (0.22),63 (41-1-21 65.87%),14 (0.22)
25,"Snell, Jason",19y 357d,5 (4-0-1 80.00%),3 (0.60),←,
20,"Steinfort, Carl",20y 109d,16 (10-0-6 62.50%),8 (0.50),←,
26,"Stoneham, Barry",29y 160d,189 (113-2-74 60.32%),166 (0.88),←,
10,"Tanner, Grant",26y 360d,67 (43-1-23 64.93%),28 (0.42),←,
Totals,Totals,24y 98d,1510 (934-16-560 61.85%),842 (0.56),,
C,"Ayres, Gary",36y 294d,64 (42-1-21 66.41%),,←,
