Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Goodes, Adam",14,6,6,20,2,2.0,,6.0,1.0,5.0,2.0,2.0,1.0,,,9.0,10.0,1.0,1.0,2.0,3.0,2.0,97.0
39,"Grundy, Heath",15,7,5,20,,,,,4.0,1.0,,3.0,,2.0,,5.0,17.0,,,6.0,1.0,,97.0
4,"Hannebery, Dan",11,2,12,23,,,,1.0,1.0,2.0,1.0,4.0,1.0,2.0,,11.0,13.0,,,2.0,,1.0,85.0
15,"Jack, Kieren",13,2,8,21,1,1.0,,2.0,,8.0,5.0,1.0,,1.0,,7.0,12.0,,1.0,,,,81.0
32 ↑,"Jetta, Lewis",7,3,3,10,,,,1.0,3.0,2.0,,1.0,,1.0,,1.0,8.0,,,,,1.0,27.0
34,"Johnson, Alex",7,3,5,12,,,,3.0,1.0,1.0,1.0,,,,,5.0,3.0,1.0,,3.0,,,90.0
12,"Kennedy, Josh",8,4,8,16,,,,4.0,2.0,3.0,4.0,2.0,1.0,1.0,,11.0,6.0,2.0,,2.0,,,90.0
17,"Kennelly, Tadhg",10,,6,16,,1.0,,1.0,3.0,4.0,1.0,4.0,,2.0,,5.0,10.0,,,4.0,,1.0,78.0
9,"Malceski, Nick",12,6,6,18,1,1.0,,2.0,2.0,2.0,1.0,,,,,6.0,12.0,,2.0,1.0,,,74.0
29,"Mattner, Martin",6,3,5,11,,,,5.0,1.0,2.0,1.0,1.0,1.0,1.0,,5.0,8.0,,,9.0,,1.0,91.0
21,"McGlynn, Ben",13,4,4,17,1,2.0,,9.0,,5.0,4.0,4.0,2.0,,,7.0,9.0,,2.0,1.0,,2.0,90.0
3,"McVeigh, Jarrad",13,4,14,27,3,1.0,,4.0,,4.0,4.0,4.0,1.0,2.0,2.0,13.0,13.0,1.0,2.0,,,,92.0
33 ↓,"Moore, Jarred",3,2,6,9,,,,4.0,,,1.0,1.0,,,,4.0,5.0,,,2.0,,,59.0
41,"Mumford, Shane",7,7,8,15,,,33.0,5.0,1.0,4.0,,3.0,,1.0,,2.0,13.0,1.0,,2.0,,1.0,78.0
5,"OKeefe, Ryan",22,4,9,31,,,,2.0,4.0,7.0,8.0,6.0,2.0,3.0,3.0,17.0,16.0,,,6.0,,,82.0
26,"Parker, Luke",17,7,9,26,2,1.0,,1.0,,7.0,3.0,4.0,,,1.0,9.0,15.0,,3.0,5.0,,,74.0
20,"Reid, Sam",10,7,6,16,3,2.0,,1.0,,1.0,,,2.0,,,9.0,7.0,4.0,6.0,3.0,,1.0,97.0
25,"Richards, Ted",11,8,10,21,,,,1.0,4.0,1.0,1.0,,1.0,,,9.0,11.0,3.0,,4.0,,,96.0
30,"Roberts-Thomson, Lewis",3,4,9,12,1,,6.0,4.0,1.0,,1.0,2.0,1.0,1.0,,8.0,5.0,,1.0,3.0,,,81.0
2,"Shaw, Rhyce",17,4,4,21,,1.0,,1.0,4.0,,,3.0,,2.0,,5.0,13.0,,1.0,2.0,5.0,,89.0
40,"Smith, Nick",9,4,8,17,,,,2.0,,2.0,,2.0,2.0,,,10.0,7.0,1.0,,2.0,,,85.0
27,"Spangher, Matthew",9,4,3,12,1,1.0,1.0,1.0,,2.0,,,1.0,,,6.0,6.0,1.0,1.0,3.0,,,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,237,95,154,391,15,16.0,40.0,60.0,32.0,63.0,38.0,47.0,16.0,19.0,6.0,164.0,219.0,15.0,20.0,62.0,9.0,10.0,
Opposition,Opposition,194,86,154,348,4,12.0,32.0,71.0,39.0,39.0,31.0,36.0,19.0,16.0,,141.0,208.0,15.0,7.0,49.0,9.0,3.0,
