Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",21y 271d,57 (25-1-31 44.74%),4 (0.07),←,
44,"Buckley, Jack",25y 92d,18 (8-1-9 47.22%),,←,
17,"Callaghan, Finn",19y 327d,6 (2-0-4 33.33%),2 (0.33),←,
3,"Coniglio, Stephen",29y 94d,178 (79-1-98 44.66%),102 (0.57),←,
13,"Cumming, Isaac",24y 220d,56 (24-1-31 43.75%),1 (0.02),←,
16,"Daniels, Brent",24y 10d,63 (36-0-27 57.14%),24 (0.38),←,
30,"Flynn, Matt",25y 187d,25 (8-1-16 34.00%),10 (0.40),←,
4,"Greene, Toby",29y 175d,192 (87-2-103 45.83%),269 (1.40),←,
12,"Green, Tom",22y 55d,46 (19-1-26 42.39%),19 (0.41),←,
19,"Haynes, Nick",30y 305d,184 (86-4-94 47.83%),12 (0.07),←,
27,"Himmelberg, Harry",26y 315d,128 (69-2-57 54.69%),150 (1.17),←,
23,"Hogan, Jesse",28y 35d,118 (53-0-65 44.92%),228 (1.93),28 (12-0-16 42.86%),58 (2.07)
39,"Idun, Connor",22y 233d,43 (19-1-23 45.35%),,←,
22,"Kelly, Josh",28y 35d,177 (92-3-82 52.82%),107 (0.60),←,
40,"Kennedy, Adam",30y 250d,149 (60-1-88 40.60%),14 (0.09),←,
38,"Lloyd, Daniel",31y 29d,79 (39-4-36 51.90%),63 (0.80),←,
20,"Peatling, James",22y 210d,17 (7-0-10 41.18%),9 (0.53),←,
36,"Perryman, Harry",24y 90d,87 (42-1-44 48.85%),22 (0.25),←,
26,"Riccardi, Jake",23y 132d,30 (12-0-18 40.00%),26 (0.87),←,
15,"Taylor, Sam",23y 318d,76 (40-0-36 52.63%),1 (0.01),←,
8,"Ward, Callan",32y 343d,271 (119-4-148 44.65%),134 (0.49),211 (87-4-120 42.18%),101 (0.48)
10,"Wehr, Jacob",24y 257d,11 (4-0-7 36.36%),4 (0.36),←,
6,"Whitfield, Lachie",28y 244d,186 (89-4-93 48.92%),70 (0.38),←,
Totals,Totals,26y 41d,2197 (1019-32-1146 46.38%),1271 (0.58),,
C,"Kingsley, Adam",47y 211d,1 (1-0-0 100.00%),,←,
