Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",22y 236d,27 (18-1-8 68.52%),19 (0.70),←,
8,"Bewick, Darren",26y 315d,131 (81-1-49 62.21%),206 (1.57),←,
14,"Calthorpe, David",20y 319d,25 (16-0-9 64.00%),21 (0.84),←,
9,"Cockatoo-Collins, Che",19y 119d,14 (8-0-6 57.14%),21 (1.50),←,
36,"Cummings, Scott",20y 165d,2 (2-0-0 100.00%),11 (5.50),←,
7,"Daniher, Chris",28y 93d,59 (33-1-25 56.78%),15 (0.25),←,
30,"Delaney, Tony",18y 187d,9 (3-1-5 38.89%),3 (0.33),←,
38,"Denham, Sean",25y 64d,88 (51-1-36 58.52%),38 (0.43),44 (27-1-16 62.50%),17 (0.39)
39,"Hardwick, Damien",21y 318d,10 (7-0-3 70.00%),3 (0.30),←,
11,"Hills, Paul",21y 285d,56 (33-1-22 59.82%),10 (0.18),←,
5,"Hird, James",21y 148d,34 (20-1-13 60.29%),54 (1.59),←,
20,"Kilpatrick, Glenn",21y 307d,23 (13-0-10 56.52%),3 (0.13),←,
25,"Manton, Glenn",21y 31d,16 (10-0-6 62.50%),2 (0.13),←,
24,"Misiti, Joe",19y 235d,34 (21-1-12 63.24%),16 (0.47),←,
10,"ODonnell, Gary",29y 51d,149 (93-1-55 62.75%),53 (0.36),←,
3,"Salmon, Paul",29y 163d,190 (115-1-74 60.79%),467 (2.46),←,
17,"Stevenson, Robert",18y 18d,6 (4-0-2 66.67%),,←,
12,"Symons, Michael",22y 289d,34 (24-0-10 70.59%),49 (1.44),←,
26,"Thompson, Mark",30y 225d,179 (117-2-60 65.92%),49 (0.27),←,
4,"Wanganeen, Gavin",21y 14d,75 (43-1-31 58.00%),34 (0.45),←,
32,"Watson, Tim",32y 354d,305 (192-3-110 63.44%),335 (1.10),←,
Totals,Totals,23y 187d,1466 (904-16-546 61.66%),1409 (0.96),,
C,"Sheedy, Kevin",46y 190d,321 (209-2-110 65.42%),,←,
