Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",1,1,6,7,,,3.0,,,,,,1.0,3.0,,,,,,,,,
14,"Calthorpe, David",10,5,5,15,,1.0,,2.0,,,,,,1.0,,,,,,,,,
9,"Cockatoo-Collins, Che",10,7,5,15,1,,,,,,,,1.0,1.0,,,,,,,,,
7,"Daniher, Chris",9,7,6,15,1,1.0,,,,,,,,,,,,,,,,,
20,"Darcy, Tim",7,5,4,11,,1.0,,,,,,,1.0,1.0,,,,,,,,,
38,"Denham, Sean",7,2,7,14,,,,2.0,,,,,1.0,,,,,,,,,,
22,"Doolan, Ben",12,1,6,18,,,,2.0,,,,,,2.0,,,,,,,,,
31,"Fletcher, Dustin",10,6,8,18,,,1.0,1.0,,,,,,,,,,,,,,,
39,"Hardwick, Damien",11,3,7,18,1,1.0,,3.0,,,,,2.0,1.0,,,,,,,,,
1,"Harvey, Mark",17,6,3,20,,,,,,,,,1.0,1.0,,,,,,,,,
5,"Hird, James",12,8,4,16,5,3.0,,,,,,,1.0,2.0,,,,,,,,,
13,"Long, Michael",16,6,8,24,2,3.0,,2.0,,,,,2.0,,3.0,,,,,,,,
2,"Mercuri, Mark",12,3,9,21,,1.0,,2.0,,,,,1.0,,,,,,,,,,
24,"Misiti, Joe",11,5,5,16,,,,,,,,,,,,,,,,,,,
43,"Morgan, Danny",1,1,,1,,,,,,,,,,,,,,,,,,,
41,"OConnor, Ryan",4,6,7,11,1,,,,,,,,,1.0,,,,,,,,,
10,"ODonnell, Gary",8,4,9,17,1,,,2.0,,,,,1.0,3.0,,,,,,,,,
19,"Somerville, Peter",8,5,7,15,,,15.0,1.0,,,,,1.0,4.0,,,,,,,,,
12,"Symons, Michael",7,4,3,10,3,,,,,,,,2.0,1.0,,,,,,,,,
4,"Wanganeen, Gavin",16,7,10,26,1,,,,,,,,,1.0,,,,,,,,,
35,"Young, Barry",5,3,3,8,,1.0,,1.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,95,122,316,16,14.0,19.0,18.0,,,,,16.0,22.0,3.0,,,,,,,,
Opposition,Opposition,196,78,100,296,15,12.0,10.0,26.0,,,,,22.0,16.0,3.0,,,,,,,,
