Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
37,"Bassett, Adrian",23y 76d,9 (5-0-4 55.56%),3 (0.33),←,
21,"Bradley, Craig",26y 215d,102 (66-1-35 65.20%),81 (0.79),←,
16,"Buckley, Jim",30y 180d,161 (103-1-57 64.29%),142 (0.88),←,
5,"Da Rui, Steven",26y 66d,39 (25-1-13 65.38%),5 (0.13),←,
35,"Dean, Peter",25y 78d,94 (64-1-29 68.62%),14 (0.15),←,
3,"Dennis, Richard",23y 299d,49 (35-0-14 71.43%),33 (0.67),←,
32,"Glascott, David",29y 29d,164 (108-1-55 66.16%),78 (0.48),←,
12,"Gleeson, Adrian",23y 26d,79 (51-1-27 65.19%),84 (1.06),←,
13,"Hanna, Mil",24y 51d,54 (29-1-24 54.63%),18 (0.33),←,
11,"Hawker, Glenn",29y 70d,213 (134-2-77 63.38%),187 (0.88),13 (7-1-5 57.69%),15 (1.15)
28,"Kernahan, David",24y 319d,14 (7-0-7 50.00%),7 (0.50),←,
4,"Kernahan, Stephen",26y 267d,103 (66-1-36 64.56%),266 (2.58),←,
44,"Madden, Justin",28y 360d,191 (122-1-68 64.14%),139 (0.73),146 (92-1-53 63.36%),119 (0.82)
33,"Majerczak, Mark",22y 36d,13 (8-0-5 61.54%),15 (1.15),←,
23,"Meldrum, Paul",29y 255d,136 (90-1-45 66.54%),133 (0.98),←,
17,"Naley, Mark",29y 76d,60 (38-1-21 64.17%),66 (1.10),←,
26,"Rhys-Jones, David",27y 344d,175 (101-0-74 57.71%),106 (0.61),99 (63-0-36 63.64%),67 (0.68)
36,"Rieniets, Tim",24y 42d,4 (4-0-0 100.00%),2 (0.50),←,
18,"Sartori, Peter",25y 214d,33 (22-0-11 66.67%),71 (2.15),←,
1,"Silvagni, Stephen",22y 360d,84 (56-0-28 66.67%),54 (0.64),←,
Totals,Totals,26y 59d,1777 (1134-13-630 63.82%),1504 (0.85),,
C,"Jesaulenko, Alex",44y 297d,127 (60-3-64 48.43%),,63 (47-1-15 75.40%),
