Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",11,,8,19,,,,9.0,3.0,2.0,4.0,4.0,,,,7.0,8.0,,,2.0,,,76.0
24,"Bews, Jed",11,2,4,15,,,,4.0,2.0,1.0,,4.0,1.0,,,10.0,5.0,1.0,,,,,78.0
46,"Blicavs, Mark",15,6,4,19,1,,3.0,5.0,2.0,4.0,5.0,6.0,,3.0,,10.0,7.0,2.0,1.0,10.0,,1.0,82.0
12 ↑,"Bowes, Jack",11,1,1,12,,,,5.0,1.0,6.0,4.0,6.0,2.0,2.0,,9.0,2.0,,,1.0,,,49.0
4,"Bruhn, Tanner",13,4,6,19,2,1.0,,2.0,1.0,3.0,6.0,2.0,1.0,1.0,,12.0,9.0,,,,,,62.0
5 ↓,"Cameron, Jeremy",,,,,,,,,,,,1.0,,1.0,,,,,,,,,12.0
45,"Close, Brad",11,1,13,24,,,,4.0,2.0,2.0,3.0,2.0,4.0,,,14.0,8.0,,,1.0,,1.0,84.0
16,"De Koning, Sam",9,3,6,15,,,,3.0,4.0,1.0,1.0,2.0,2.0,1.0,,6.0,10.0,1.0,,6.0,,,87.0
22,"Duncan, Mitch",19,6,3,22,1,1.0,,8.0,5.0,5.0,1.0,5.0,,,,6.0,14.0,,,2.0,,,86.0
39,"Guthrie, Zach",9,5,3,12,1,,,2.0,3.0,,,2.0,,1.0,,5.0,5.0,2.0,,1.0,2.0,,71.0
26,"Hawkins, Tom",8,2,5,13,1,1.0,2.0,1.0,,2.0,,2.0,1.0,2.0,,7.0,7.0,,1.0,1.0,,,97.0
38,"Henry, Jack",12,7,4,16,,,,1.0,3.0,,,5.0,3.0,2.0,,7.0,8.0,1.0,,5.0,,,100.0
36,"Henry, Oliver",4,2,3,7,1,2.0,,1.0,,,1.0,2.0,,,,6.0,3.0,1.0,2.0,4.0,,1.0,83.0
9,"Holmes, Max",12,,5,17,,,,6.0,1.0,5.0,2.0,3.0,,,,5.0,11.0,,,1.0,,,78.0
8,"Kolodjashnij, Jake",10,4,2,12,,,,1.0,1.0,2.0,,2.0,1.0,,,6.0,5.0,2.0,,5.0,,,88.0
32,"Miers, Gryan",7,3,8,15,,,,2.0,,1.0,4.0,3.0,,2.0,,6.0,8.0,,1.0,,,1.0,82.0
42,"OConnor, Mark",5,2,8,13,,,,5.0,2.0,1.0,1.0,5.0,2.0,,,7.0,6.0,,,3.0,,,73.0
23,"Rohan, Gary",12,7,4,16,3,2.0,,4.0,,4.0,,,1.0,,1.0,8.0,10.0,1.0,3.0,3.0,,2.0,86.0
7,"Smith, Isaac",13,3,4,17,,1.0,,2.0,3.0,3.0,,4.0,,,,1.0,15.0,,,,,,85.0
1,"Stanley, Rhys",6,1,3,9,,1.0,26.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,,3.0,2.0,,1.0,4.0,,,76.0
18,"Stengle, Tyson",7,1,3,10,1,,,2.0,,3.0,,1.0,1.0,1.0,,2.0,7.0,,1.0,2.0,,1.0,84.0
44,"Stewart, Tom",20,9,2,22,,,,2.0,8.0,2.0,,3.0,1.0,,3.0,6.0,11.0,1.0,,6.0,,,92.0
2,"Tuohy, Zach",12,2,6,18,,1.0,,,2.0,5.0,1.0,7.0,,2.0,,6.0,9.0,,2.0,,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,237,71,105,342,11,12.0,31.0,70.0,44.0,53.0,35.0,75.0,21.0,22.0,4.0,149.0,170.0,12.0,12.0,57.0,2.0,7.0,
Opposition,Opposition,207,63,158,365,8,15.0,47.0,75.0,41.0,52.0,47.0,67.0,22.0,21.0,2.0,160.0,199.0,10.0,8.0,65.0,4.0,6.0,
