Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
41,"Banfield, Bailey",21y 180d,27 (10-0-17 37.04%),7 (0.26),←,
19,"Blakely, Connor",23y 176d,60 (22-0-38 36.67%),2 (0.03),←,
8,"Brayshaw, Andrew",19y 290d,39 (15-0-24 38.46%),12 (0.31),←,
5,"Cerra, Adam",19y 322d,41 (16-0-25 39.02%),9 (0.22),←,
6,"Conca, Reece",27y 13d,126 (67-1-58 53.57%),25 (0.20),22 (9-0-13 40.91%),2 (0.09)
12,"Crowden, Mitch",20y 119d,14 (5-0-9 35.71%),4 (0.29),←,
17,"Dixon, Hugh",20y 180d,1 (0-0-1 0.00%),1 (1.00),←,
44,"Duman, Taylin",21y 129d,24 (10-0-14 41.67%),1 (0.04),←,
7,"Fyfe, Nat",27y 341d,173 (93-1-79 54.05%),148 (0.86),←,
21,"Hamling, Joel",26y 138d,85 (40-0-45 47.06%),,62 (24-0-38 38.71%),
9,"Hill, Bradley",26y 47d,149 (94-0-55 63.09%),79 (0.53),54 (20-0-34 37.04%),21 (0.39)
15,"Hughes, Ethan",24y 261d,50 (18-0-32 36.00%),4 (0.08),←,
40,"Jones, Scott",24y 97d,6 (2-0-4 33.33%),2 (0.33),←,
26,"Langdon, Ed",23y 205d,68 (25-0-43 36.76%),33 (0.49),←,
2,"Logue, Griffin",21y 134d,23 (8-0-15 34.78%),1 (0.04),←,
3,"Matera, Brandon",27y 167d,139 (46-1-92 33.45%),167 (1.20),38 (15-0-23 39.47%),43 (1.13)
23,"McCarthy, Cam",24y 146d,69 (29-0-40 42.03%),99 (1.43),48 (17-0-31 35.42%),63 (1.31)
16,"Mundy, David",34y 36d,316 (160-1-155 50.79%),137 (0.43),←,
43,"Nyhuis, Ryan",22y 353d,17 (7-0-10 41.18%),5 (0.29),←,
39,"Switkowski, Sam",22y 278d,20 (8-0-12 40.00%),7 (0.35),←,
18,"Tucker, Darcy",22y 214d,70 (22-0-48 31.43%),29 (0.41),←,
10,"Walters, Michael",28y 230d,151 (75-1-75 50.00%),261 (1.73),←,
Totals,Totals,24y 52d,1668 (772-5-891 46.28%),1033 (0.62),,
C,"Hale, David",35y 95d,1 (0-0-1 0.00%),,←,
