Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
30,"Caddy, Nate",18y 345d,2 (2-0-0 100.00%),2 (1.00),←,
6,"Caldwell, Jye",23y 269d,69 (29-1-39 42.75%),22 (0.32),58 (26-1-31 45.69%),21 (0.36)
13,"Cox, Nik",22y 160d,46 (20-1-25 44.57%),15 (0.33),←,
2,"Draper, Sam",25y 269d,64 (25-1-38 39.84%),27 (0.42),←,
22,"Durham, Sam",22y 350d,62 (30-1-31 49.19%),17 (0.27),←,
28,"Duursma, Xavier",23y 352d,82 (53-1-28 65.24%),38 (0.46),9 (6-1-2 72.22%),5 (0.56)
35,"Guelfi, Matt",26y 314d,104 (52-1-51 50.48%),58 (0.56),←,
21,"Heppell, Dyson",32y 40d,249 (119-3-127 48.39%),68 (0.27),←,
19,"Hind, Nick",29y 309d,92 (41-1-50 45.11%),31 (0.34),71 (32-1-38 45.77%),14 (0.20)
23,"Jones, Harry",23y 119d,43 (24-1-18 56.98%),46 (1.07),←,
29,"Kelly, Jake",29y 154d,161 (72-2-87 45.34%),4 (0.02),51 (22-1-28 44.12%),3 (0.06)
4,"Langford, Kyle",27y 205d,144 (63-2-79 44.44%),158 (1.10),←,
15,"Laverde, Jayden",28y 72d,123 (56-1-66 45.93%),38 (0.31),←,
37,"Martin, Nic",23y 81d,58 (27-1-30 47.41%),41 (0.71),←,
1,"McGrath, Andrew",26y 21d,148 (72-2-74 49.32%),20 (0.14),←,
32,"McKay, Ben",26y 182d,85 (17-2-66 21.18%),1 (0.01),14 (9-1-4 67.86%),
47,"Menzie, Jye",21y 239d,31 (16-0-15 51.61%),26 (0.84),←,
7,"Merrett, Zach",28y 264d,220 (97-3-120 44.77%),73 (0.33),←,
16,"Perkins, Archie",22y 89d,73 (33-0-40 45.21%),48 (0.66),←,
27,"Redman, Mason",26y 302d,115 (55-2-58 48.70%),19 (0.17),←,
14,"Ridley, Jordan",25y 247d,89 (38-1-50 43.26%),2 (0.02),←,
25,"Stringer, Jake",30y 59d,203 (102-1-100 50.49%),354 (1.74),114 (54-1-59 47.81%),194 (1.70)
20,"Wright, Peter",27y 289d,129 (40-1-88 31.40%),201 (1.56),63 (27-1-35 43.65%),116 (1.84)
Totals,Totals,25y 301d,2392 (1083-29-1280 45.28%),1309 (0.55),,
C,"Scott, Brad",48y 51d,248 (126-1-121 51.01%),,37 (20-1-16 55.41%),
