Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",29y 320d,143 (77-1-65 54.20%),512 (3.58),137 (72-1-64 52.92%),502 (3.66)
3,"Bairstow, Mark",28y 24d,84 (49-1-34 58.93%),106 (1.26),←,
27,"Bews, Andrew",27y 29d,166 (81-1-84 49.10%),121 (0.73),←,
19,"Bruns, Neville",32y 318d,212 (112-1-99 53.07%),165 (0.78),←,
7,"Couch, Paul",27y 29d,136 (74-0-62 54.41%),110 (0.81),←,
28,"Darcy, Tim",27y 214d,120 (60-0-60 50.00%),44 (0.37),←,
18,"Denham, Sean",22y 110d,40 (21-0-19 52.50%),16 (0.40),←,
17,"Exell, Gavin",28y 305d,53 (30-1-22 57.55%),111 (2.09),←,
29,"Hinkley, Ken",24y 321d,47 (23-0-24 48.94%),51 (1.09),36 (19-0-17 52.78%),30 (0.83)
32,"Hocking, Garry",22y 313d,76 (43-1-32 57.24%),75 (0.99),←,
1,"Hocking, Steve",26y 211d,140 (72-0-68 51.43%),10 (0.07),←,
10,"Hooper, Stephen",22y 100d,12 (8-0-4 66.67%),,←,
39,"Lamb, Jamie",23y 126d,35 (6-0-29 17.14%),7 (0.20),2 (1-0-1 50.00%),
22,"Neeld, Mark",20y 35d,23 (12-0-11 52.17%),8 (0.35),←,
24,"Poole, Trevor",27y 116d,127 (44-0-83 34.65%),78 (0.61),28 (14-0-14 50.00%),22 (0.79)
20,"Rogers, Andrew",27y 2d,62 (38-0-24 61.29%),3 (0.05),54 (33-0-21 61.11%),2 (0.04)
37,"Simpson, Sean",21y 123d,24 (14-0-10 58.33%),8 (0.33),17 (13-0-4 76.47%),7 (0.41)
34,"Spencer, Trevor",26y 50d,39 (24-0-15 61.54%),28 (0.72),5 (3-0-2 60.00%),
26,"Stoneham, Barry",23y 189d,105 (57-1-47 54.76%),83 (0.79),←,
45,"Wills, Andrew",19y 226d,11 (8-0-3 72.73%),4 (0.36),←,
Totals,Totals,25y 158d,1655 (853-7-795 51.54%),1540 (0.93),,
C,"Blight, Malcolm",41y 182d,84 (46-0-38 54.76%),,68 (40-0-28 58.82%),
