Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
29,"Beaumont, Simon",25y 136d,89 (53-0-36 59.55%),61 (0.69),←,
21,"Bradley, Craig",37y 187d,337 (206-2-129 61.42%),228 (0.68),←,
32,"Culpitt, Heath",23y 71d,15 (7-0-8 46.67%),5 (0.33),←,
48,"Doering, Jordan",21y 226d,1 (1-0-0 100.00%),,←,
25,"Fevola, Brendan",20y 98d,21 (13-0-8 61.90%),35 (1.67),←,
31,"Fletcher, Simon",22y 254d,39 (26-0-13 66.67%),19 (0.49),←,
17,"Freeborn, Scott",22y 343d,23 (15-0-8 65.22%),11 (0.48),←,
9,"Hickmott, Adrian",29y 29d,133 (86-0-47 64.66%),80 (0.60),83 (54-0-29 65.06%),56 (0.67)
37,"Hotton, Trent",27y 148d,47 (24-0-23 51.06%),36 (0.77),30 (20-0-10 66.67%),22 (0.73)
33,"Houlihan, Ryan",19y 97d,18 (11-0-7 61.11%),14 (0.78),←,
27,"Hulme, Darren",23y 292d,63 (31-0-32 49.21%),30 (0.48),←,
43,"Koutoufides, Anthony",28y 100d,172 (104-1-67 60.76%),146 (0.85),←,
10,"Mansfield, Michael",29y 263d,202 (118-1-83 58.66%),106 (0.52),21 (15-0-6 71.43%),6 (0.29)
22,"Manton, Glenn",27y 331d,145 (86-0-59 59.31%),34 (0.23),124 (75-0-49 60.48%),30 (0.24)
3,"Massie, Kris",20y 333d,37 (22-0-15 59.46%),12 (0.32),←,
5,"McKay, Andrew",30y 288d,184 (113-1-70 61.68%),26 (0.14),←,
40,"Plunkett, Jim",22y 276d,11 (6-0-5 54.55%),1 (0.09),1 (1-0-0 100.00%),
11,"Porter, Mark",24y 199d,38 (17-0-21 44.74%),9 (0.24),←,
7,"Ratten, Brett",29y 291d,219 (129-0-90 58.90%),89 (0.41),←,
23,"Rice, Dean",33y 42d,228 (111-1-116 48.90%),85 (0.37),112 (66-0-46 58.93%),42 (0.38)
8,"Whitnall, Lance",21y 248d,96 (52-0-44 54.17%),193 (2.01),←,
34,"Wiggins, Simon",18y 229d,1 (1-0-0 100.00%),1 (1.00),←,
Totals,Totals,25y 187d,2119 (1232-6-881 58.14%),1221 (0.58),,
C,"Brittain, Wayne",42y 319d,5 (3-0-2 60.00%),,←,
