Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",24y 136d,80 (49-0-31 61.25%),20 (0.25),←,
21,"Barry, Leo",29y 323d,198 (116-0-82 58.59%),50 (0.25),←,
6,"Bolton, Craig",26y 311d,129 (80-0-49 62.02%),21 (0.16),100 (63-0-37 63.00%),11 (0.11)
24,"Bolton, Jude",27y 23d,166 (92-1-73 55.72%),81 (0.49),←,
32,"Buchanan, Amon",24y 179d,74 (45-0-29 60.81%),35 (0.47),←,
26,"Dempster, Sean",23y 77d,42 (28-0-14 66.67%),6 (0.14),←,
10,"Everitt, Peter",32y 339d,254 (94-2-158 37.40%),370 (1.46),2 (1-0-1 50.00%),3 (1.50)
12,"Fosdike, Nic",27y 40d,142 (77-1-64 54.58%),60 (0.42),←,
37,"Goodes, Adam",27y 89d,188 (104-1-83 55.59%),192 (1.02),←,
39,"Grundy, Heath",20y 309d,7 (6-0-1 85.71%),9 (1.29),←,
1,"Hall, Barry",30y 58d,206 (104-2-100 50.97%),497 (2.41),118 (70-1-47 59.75%),353 (2.99)
16,"Jolly, Darren",25y 152d,99 (54-0-45 54.55%),24 (0.24),51 (34-0-17 66.67%),13 (0.25)
17,"Kennelly, Tadhg",25y 280d,125 (77-0-48 61.60%),29 (0.23),←,
31,"Kirk, Brett",30y 164d,150 (86-1-63 57.67%),60 (0.40),←,
9,"Malceski, Nick",22y 235d,24 (20-0-4 83.33%),12 (0.50),←,
4,"Mathews, Ben",28y 129d,175 (97-1-77 55.71%),36 (0.21),←,
3,"McVeigh, Jarrad",22y,60 (37-0-23 61.67%),31 (0.52),←,
5,"OKeefe, Ryan",26y 73d,120 (72-0-48 60.00%),133 (1.11),←,
19,"OLoughlin, Michael",30y 46d,249 (144-2-103 58.23%),424 (1.70),←,
25,"Richards, Ted",24y 86d,58 (35-0-23 60.34%),23 (0.40),25 (16-0-9 64.00%),4 (0.16)
36,"Schmidt, Tim",21y 24d,3 (3-0-0 100.00%),1 (0.33),←,
13,"Schneider, Adam",22y 330d,78 (49-0-29 62.82%),72 (0.92),←,
Totals,Totals,26y 22d,2627 (1469-11-1147 55.92%),2186 (0.83),,
C,"Roos, Paul",43y 284d,111 (70-0-41 63.06%),,←,
