Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",20,4.0,20,40,2.0,1.0,,4.0,1.0,8.0,8.0,,2.0,,3.0,20,21,2.0,1.0,,1.0,1.0,91.0
11,"Bennell, Harley",6,2.0,13,19,,,1.0,1.0,1.0,5.0,1.0,,,,,4,16,,1.0,1.0,,1.0,92.0
3,"Brennan, Jared",11,4.0,14,25,,,1.0,4.0,4.0,,2.0,4.0,,2.0,,11,12,1.0,,1.0,3.0,,86.0
30,"Brown, Campbell",5,3.0,3,8,2.0,,,1.0,,1.0,,2.0,1.0,1.0,,4,4,1.0,,2.0,,,86.0
28,"Caddy, Josh",7,2.0,5,12,,,1.0,8.0,2.0,2.0,2.0,1.0,,,,3,9,,,2.0,,,81.0
33 ↓,"Hall, Aaron",4,,5,9,,,,1.0,,3.0,1.0,1.0,,,,3,6,,,1.0,,1.0,54.0
5,"Harbrow, Jarrod",10,4.0,6,16,,1.0,,2.0,2.0,1.0,,2.0,1.0,2.0,,7,10,1.0,,5.0,6.0,,92.0
40,"Hickey, Tom",4,3.0,5,9,1.0,,7.0,,,1.0,,1.0,1.0,1.0,,2,7,,1.0,2.0,,,93.0
7,"Hunt, Karmichael",1,1.0,5,6,,,,3.0,1.0,2.0,1.0,2.0,1.0,2.0,,2,3,,,1.0,,,77.0
19,"Lynch, Tom",4,2.0,8,12,,,,2.0,2.0,,,4.0,,3.0,,8,4,,,7.0,,,95.0
32,"Matera, Brandon",12,5.0,8,20,1.0,1.0,,1.0,,2.0,1.0,2.0,,,,3,17,,1.0,1.0,,,88.0
45,"May, Steven",4,2.0,6,10,,1.0,,3.0,1.0,,,1.0,1.0,1.0,,4,3,2.0,1.0,4.0,,,81.0
18 ↑,"McKenzie, Trent",4,1.0,2,6,,,,1.0,3.0,,1.0,1.0,2.0,1.0,,4,3,,,1.0,1.0,,30.0
41,"Prestia, Dion",6,5.0,13,19,,,,5.0,1.0,1.0,2.0,1.0,1.0,,,5,15,,,2.0,,,72.0
35,"Rischitelli, Michael",4,2.0,7,11,,,,6.0,,,1.0,1.0,1.0,1.0,,5,6,,,1.0,,,80.0
8,"Russell, Luke",7,1.0,9,16,1.0,,,4.0,2.0,1.0,1.0,2.0,3.0,,,6,11,,,3.0,4.0,,72.0
26,"Shaw, Matt",5,1.0,12,17,,1.0,,2.0,,3.0,1.0,1.0,,,,5,13,,,2.0,1.0,1.0,84.0
2,"Smith, Zac",1,,11,12,,,26.0,3.0,,,2.0,3.0,2.0,1.0,,6,6,,,2.0,,2.0,91.0
24,"Swallow, David",12,1.0,16,28,,,,7.0,2.0,3.0,4.0,3.0,3.0,,,14,15,,,1.0,4.0,,83.0
21,"Taylor, Jeremy",6,3.0,3,9,,,,4.0,4.0,,,,1.0,,,2,6,1.0,,5.0,,,85.0
14,"Warnock, Matthew",3,2.0,8,11,,,,,3.0,,1.0,3.0,,2.0,,3,9,1.0,,10.0,,,96.0
4,"Weller, Maverick",3,3.0,12,15,,,,2.0,,3.0,2.0,2.0,1.0,2.0,,6,10,,,,,,91.0
Totals,Totals,139,51.0,191,330,7.0,5.0,36.0,64.0,29.0,36.0,31.0,37.0,21.0,19.0,3.0,127,206,9.0,5.0,54.0,20.0,6.0,
Opposition,Opposition,244,106.0,161,405,21.0,13.0,40.0,82.0,28.0,57.0,45.0,36.0,19.0,21.0,3.0,152,245,12.0,17.0,60.0,22.0,8.0,
