Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Franklin, Lance",5,1,3,8,1.0,1.0,,2.0,,1.0,,2.0,1.0,1.0,,3,6,1.0,,1.0,,,90.0
39,"Grundy, Heath",7,3,6,13,,,,1.0,3.0,1.0,,4.0,1.0,1.0,,5,8,,,6.0,,,85.0
4,"Hannebery, Dan",8,4,13,21,2.0,,,5.0,,2.0,4.0,1.0,1.0,1.0,2.0,12,9,1.0,1.0,,,,84.0
9,"Hayward, Will",9,4,3,12,3.0,1.0,,5.0,,2.0,1.0,,1.0,,,7,3,2.0,2.0,1.0,,2.0,73.0
5,"Heeney, Isaac",10,4,9,19,1.0,1.0,,3.0,1.0,4.0,3.0,2.0,,1.0,,6,11,,1.0,3.0,2.0,1.0,87.0
29,"Hewett, George",6,2,11,17,,,,8.0,1.0,,4.0,5.0,2.0,4.0,,10,8,,,,,1.0,81.0
15,"Jack, Kieren",16,2,5,21,,,,1.0,4.0,5.0,3.0,5.0,1.0,,,9,10,,,,,2.0,84.0
10,"Jones, Zak",10,4,5,15,,,,5.0,1.0,2.0,1.0,6.0,1.0,3.0,,5,10,,,3.0,,,76.0
44,"Lloyd, Jake",13,6,7,20,,,,3.0,3.0,3.0,,3.0,1.0,1.0,,5,14,,,,,,82.0
3,"McVeigh, Jarrad",11,5,10,21,,1.0,,6.0,3.0,1.0,1.0,,1.0,,,5,13,,1.0,4.0,,,88.0
43,"Melican, Lewis",5,3,4,9,,1.0,,1.0,2.0,1.0,,3.0,,2.0,,7,3,1.0,,4.0,,,91.0
14,"Mills, Callum",8,2,8,16,,,,4.0,3.0,2.0,,3.0,1.0,1.0,,5,10,,,3.0,,,71.0
28,"Newman, Nic",9,3,10,19,1.0,,,7.0,2.0,,2.0,4.0,2.0,1.0,,7,12,,,1.0,,1.0,66.0
41,"Papley, Tom",8,2,4,12,3.0,2.0,,4.0,1.0,1.0,2.0,1.0,1.0,,,5,5,1.0,1.0,1.0,,,81.0
26,"Parker, Luke",11,2,12,23,1.0,1.0,,13.0,1.0,2.0,8.0,6.0,3.0,3.0,3.0,13,11,,1.0,3.0,,1.0,89.0
24,"Rampe, Dane",11,4,7,18,,,,2.0,6.0,4.0,,2.0,,1.0,,5,11,,,8.0,1.0,,93.0
20,"Reid, Sam",12,7,4,16,2.0,1.0,1.0,1.0,3.0,1.0,,1.0,4.0,,,11,6,2.0,2.0,2.0,,,93.0
16,"Rohan, Gary",7,3,2,9,2.0,1.0,,1.0,,1.0,,2.0,,1.0,,2,7,,1.0,1.0,1.0,1.0,64.0
18,"Sinclair, Callum",11,3,6,17,,1.0,18.0,6.0,,8.0,2.0,7.0,3.0,2.0,,13,5,2.0,1.0,1.0,,1.0,77.0
40,"Smith, Nick",6,4,4,10,,,,,4.0,,,1.0,,,,3,7,1.0,,5.0,,,92.0
8,"Tippett, Kurt",6,2,2,8,,,16.0,4.0,,2.0,1.0,2.0,1.0,2.0,,4,3,,,2.0,,,72.0
22,"Towers, Dean",5,1,2,7,,,,2.0,1.0,4.0,,1.0,,,,2,4,1.0,,,,,79.0
Totals,Totals,194,71,137,331,16.0,11.0,35.0,84.0,39.0,47.0,32.0,61.0,25.0,25.0,5.0,144,176,12.0,11.0,49.0,4.0,10.0,
Opposition,Opposition,205,99,170,375,8.0,13.0,39.0,83.0,24.0,48.0,42.0,61.0,25.0,25.0,1.0,149,239,10.0,12.0,37.0,7.0,5.0,
