St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
27,"Beveridge, Luke",27y 217d,97 (56-1-40 58.25%),92 (0.95),24 (13-0-11 54.17%),22 (0.92)
2,"Brown, Tony",20y 304d,58 (32-0-26 55.17%),34 (0.59),←,
3,"Burke, Nathan",28y 50d,228 (104-2-122 46.05%),83 (0.36),←,
18,"Cripps, Jason",21y 165d,35 (22-0-13 62.86%),6 (0.17),←,
10,"Everitt, Peter",23y 329d,92 (46-1-45 50.54%),147 (1.60),←,
25,"Hall, Barry",21y 48d,20 (13-0-7 65.00%),16 (0.80),←,
35,"Harvey, Robert",26y 219d,180 (92-2-86 51.67%),108 (0.60),←,
6,"Healy, Daniel",23y 329d,17 (11-0-6 64.71%),6 (0.35),←,
24,"Heatley, Jason",26y 35d,24 (18-0-6 75.00%),84 (3.50),21 (15-0-6 71.43%),76 (3.62)
8,"Hudghton, Max",21y 207d,18 (12-0-6 66.67%),,←,
5,"Jones, Austinn",21y 181d,67 (34-0-33 50.75%),59 (0.88),←,
17,"Keogh, Rod",27y 3d,77 (38-0-39 49.35%),28 (0.36),55 (26-0-29 47.27%),20 (0.36)
22,"Lappin, Matthew",22y 39d,40 (21-1-18 53.75%),21 (0.52),←,
23,"Loewe, Stewart",29y 309d,238 (108-1-129 45.59%),478 (2.01),←,
11,"Mitchell, Gavin",25y 90d,37 (14-0-23 37.84%),20 (0.54),1 (1-0-0 100.00%),2 (2.00)
1,"Peckett, Justin",25y 174d,97 (45-1-51 46.91%),4 (0.04),←,
13,"Sierakowski, David",23y 89d,53 (26-1-26 50.00%),5 (0.09),←,
19,"Sziller, Steven",25y 103d,57 (32-0-25 56.14%),14 (0.25),←,
29,"Thompson, Andrew",25y 158d,24 (17-0-7 70.83%),16 (0.67),←,
15,"Wakelin, Darryl",23y 229d,57 (31-0-26 54.39%),6 (0.11),←,
12,"Wakelin, Shane",23y 228d,51 (23-1-27 46.08%),17 (0.33),←,
7,"Winmar, Nicky",32y 184d,208 (95-1-112 45.91%),267 (1.28),←,
Totals,Totals,24y 301d,1775 (890-12-873 50.14%),1511 (0.85),,
C,"Alves, Stan",51y 310d,92 (43-1-48 47.28%),,←,
