Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",31y 87d,188 (110-2-76 59.04%),80 (0.43),←,
21,"Bradley, Craig",29y 267d,171 (101-2-68 59.65%),125 (0.73),←,
20,"Brown, Fraser",22y 333d,57 (28-1-28 50.00%),29 (0.51),←,
39,"Christou, Ang",21y 182d,16 (10-1-5 65.63%),2 (0.13),←,
35,"Dean, Peter",28y 130d,160 (98-1-61 61.56%),22 (0.14),←,
12,"Gleeson, Adrian",26y 78d,135 (82-2-51 61.48%),135 (1.00),←,
13,"Hanna, Mil",27y 103d,119 (62-2-55 52.94%),49 (0.41),←,
17,"Heaver, Brent",22y 32d,28 (19-1-8 69.64%),48 (1.71),16 (10-1-5 65.63%),36 (2.25)
33,"Hogg, Matthew",24y 208d,88 (43-3-42 50.57%),14 (0.16),29 (19-1-9 67.24%),10 (0.34)
43,"Koutoufides, Anthony",20y 180d,12 (5-1-6 45.83%),2 (0.17),←,
44,"Madden, Justin",32y 47d,253 (154-2-97 61.26%),158 (0.62),208 (124-2-82 60.10%),138 (0.66)
30,"McCormack, Paul",23y 127d,9 (7-0-2 77.78%),1 (0.11),←,
5,"McKay, Andrew",23y 3d,14 (9-1-4 67.86%),5 (0.36),←,
3,"Oliver, Stephen",22y 184d,7 (7-0-0 100.00%),5 (0.71),←,
22,"Powell, Tim",25y 94d,69 (22-0-47 31.88%),45 (0.65),5 (4-0-1 80.00%),5 (1.00)
7,"Ratten, Brett",22y 6d,52 (28-0-24 53.85%),7 (0.13),←,
14,"Sexton, Michael",22y 134d,49 (26-1-22 54.08%),5 (0.10),←,
1,"Silvagni, Stephen",26y 47d,131 (82-1-48 62.98%),106 (0.81),←,
11,"Spalding, Earl",28y 128d,143 (92-1-50 64.69%),103 (0.72),34 (22-1-11 66.18%),40 (1.18)
2,"Williams, Greg",29y 290d,171 (95-1-75 55.85%),144 (0.84),30 (19-1-10 65.00%),16 (0.53)
Totals,Totals,25y 170d,1872 (1080-23-769 57.69%),1085 (0.58),,
C,"Parkin, David",50y 308d,341 (197-2-142 58.06%),,178 (110-2-66 62.36%),
