Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
37,"Goodes, Adam",31y 182d,291 (157-4-130 54.64%),333 (1.14),←,
39,"Grundy, Heath",25y 37d,84 (45-1-38 54.17%),18 (0.21),←,
4,"Hannebery, Dan",20y 135d,43 (23-1-19 54.65%),12 (0.28),←,
15,"Jack, Kieren",24y 11d,80 (39-2-39 50.00%),50 (0.63),←,
32,"Jetta, Lewis",22y 66d,34 (19-1-14 57.35%),14 (0.41),←,
34,"Johnson, Alex",19y 129d,11 (7-0-4 63.64%),1 (0.09),←,
12,"Kennedy, Josh",23y 19d,52 (27-1-24 52.88%),20 (0.38),39 (22-1-16 57.69%),16 (0.41)
17,"Kennelly, Tadhg",30y 8d,189 (116-1-72 61.64%),29 (0.15),←,
9,"Malceski, Nick",26y 328d,99 (62-1-36 63.13%),46 (0.46),←,
29,"Mattner, Martin",28y 337d,182 (102-2-78 56.59%),39 (0.21),84 (42-2-40 51.19%),25 (0.30)
21,"McGlynn, Ben",25y 337d,73 (39-1-33 54.11%),75 (1.03),29 (16-1-12 56.90%),47 (1.62)
3,"McVeigh, Jarrad",26y 93d,162 (91-3-68 57.10%),118 (0.73),←,
33,"Moore, Jarred",25y 125d,68 (39-1-28 58.09%),52 (0.76),←,
41,"Mumford, Shane",25y 4d,52 (35-1-16 68.27%),12 (0.23),31 (18-1-12 59.68%),9 (0.29)
5,"OKeefe, Ryan",30y 166d,224 (124-3-97 56.03%),217 (0.97),←,
26,"Parker, Luke",18y 257d,5 (3-0-2 60.00%),2 (0.40),←,
20,"Reid, Sam",19y 194d,16 (9-1-6 59.38%),12 (0.75),←,
25,"Richards, Ted",28y 179d,147 (81-3-63 56.12%),31 (0.21),114 (62-3-49 55.70%),12 (0.11)
30,"Roberts-Thomson, Lewis",27y 304d,142 (81-1-60 57.39%),21 (0.15),←,
2,"Shaw, Rhyce",29y 266d,154 (77-1-76 50.32%),39 (0.25),60 (29-1-30 49.17%),19 (0.32)
40,"Smith, Nick",23y 27d,43 (20-1-22 47.67%),8 (0.19),←,
27,"Spangher, Matthew",24y 77d,27 (7-0-20 25.93%),4 (0.15),1 (1-0-0 100.00%),1 (1.00)
Totals,Totals,25y 99d,2178 (1203-30-945 55.23%),1153 (0.53),,
C,"Longmire, John",40y 190d,15 (8-1-6 56.67%),,←,
