Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",4,2,14,18,,,,4.0,3.0,,4.0,2.0,1.0,1.0,,9.0,9.0,,,1.0,,,94.0
2,"Carr, Josh",8,3,7,15,1,,,5.0,,,4.0,3.0,2.0,1.0,,8.0,7.0,,,,1.0,,78.0
15,"Crowley, Ryan",14,12,7,21,1,,,1.0,,4.0,2.0,2.0,1.0,1.0,,4.0,17.0,1.0,1.0,3.0,,1.0,87.0
5,"Dunn, Ryley",1,,1,2,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,50.0
33,"Farmer, Jeff",11,4,4,15,,,,1.0,2.0,3.0,3.0,2.0,1.0,1.0,,6.0,7.0,,,,1.0,,91.0
14,"Grover, Antoni",9,6,7,16,,,,1.0,2.0,1.0,,4.0,,2.0,,6.0,9.0,1.0,,4.0,,,100.0
43,"Hayden, Roger",10,2,5,15,,,,,,2.0,,2.0,,1.0,,2.0,13.0,,,2.0,,,87.0
35,"Ibbotson, Garrick",12,8,7,19,,,,,,3.0,2.0,1.0,2.0,1.0,,4.0,15.0,,,5.0,,,93.0
17,"Johnson, Mark",7,5,4,11,,,,6.0,1.0,,,,2.0,,,3.0,8.0,,,1.0,,,98.0
37,"Johnson, Michael",6,5,4,10,,,,2.0,1.0,,,2.0,1.0,1.0,,1.0,10.0,,,3.0,,,83.0
23,"Mayne, Chris",9,7,12,21,,,,2.0,3.0,,1.0,,1.0,,,5.0,17.0,,,1.0,2.0,,83.0
18,"McPharlin, Luke",4,3,3,7,,,,2.0,,,,1.0,,1.0,,3.0,4.0,,,3.0,1.0,,67.0
16,"Mundy, David",15,9,5,20,,,,6.0,4.0,2.0,,,,,,3.0,17.0,,,3.0,,,87.0
28,"Murphy, Ryan",5,5,3,8,1,1.0,,,,1.0,,1.0,,,,2.0,6.0,,3.0,,,,84.0
10,"Palmer, Rhys",16,4,11,27,,2.0,,1.0,2.0,,3.0,9.0,3.0,2.0,,9.0,19.0,,,,3.0,,69.0
29,"Pavlich, Matthew",13,7,3,16,5,2.0,,3.0,,5.0,1.0,2.0,2.0,1.0,2.0,7.0,9.0,3.0,3.0,,,,94.0
7,"Peake, Brett",13,6,11,24,,,,1.0,2.0,4.0,,2.0,,,,5.0,19.0,,,2.0,3.0,,80.0
31,"Sandilands, Aaron",5,2,11,16,,1.0,29.0,1.0,,3.0,4.0,,2.0,,,7.0,8.0,1.0,,1.0,,,73.0
3,"Schammer, Byron",9,4,15,24,,,,8.0,1.0,2.0,,1.0,1.0,1.0,,9.0,16.0,,,1.0,,1.0,78.0
6,"Solomon, Dean",18,11,5,23,,,,1.0,2.0,5.0,,3.0,1.0,,,5.0,18.0,1.0,,6.0,,,93.0
20,"Tarrant, Chris",8,9,5,13,,,,2.0,,4.0,,2.0,1.0,1.0,,4.0,9.0,,1.0,,,2.0,95.0
34,"Warnock, Robert",3,3,5,8,,,11.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,,4.0,4.0,1.0,,2.0,,,37.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,117,149,349,8,9.0,40.0,49.0,25.0,40.0,27.0,42.0,22.0,16.0,2.0,107.0,242.0,8.0,8.0,38.0,11.0,4.0,
Opposition,Opposition,226,136,142,368,10,5.0,19.0,53.0,28.0,36.0,25.0,47.0,16.0,22.0,4.0,106.0,262.0,10.0,10.0,52.0,14.0,7.0,
