West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Barrass, Tom",15,10,4,19,,,4.0,,5.0,,1.0,1.0,4.0,,,5.0,15.0,,,14.0,,,87.0
39,"Clark, Greg",7,4,6,13,,1.0,,5.0,1.0,2.0,2.0,4.0,1.0,2.0,,5.0,9.0,,,2.0,,1.0,72.0
15,"Cripps, Jamie",6,3,7,13,1,,,2.0,1.0,3.0,1.0,3.0,,2.0,,6.0,5.0,,,,,,86.0
27,"Darling, Jack",5,4,6,11,1,1.0,,4.0,,1.0,,2.0,,1.0,,4.0,7.0,1.0,2.0,4.0,,,100.0
41,"Dixon, Hugh",5,1,6,11,,,,2.0,,2.0,,1.0,1.0,,,8.0,3.0,1.0,,1.0,,,89.0
14,"Duggan, Liam",14,7,12,26,,,,1.0,4.0,1.0,1.0,7.0,,,,5.0,21.0,,,1.0,1.0,1.0,83.0
42,"Edwards, Harry",12,10,3,15,,,,2.0,3.0,,,3.0,1.0,1.0,,5.0,11.0,2.0,,8.0,,,86.0
29,"Foley, Luke",9,6,4,13,,1.0,,1.0,2.0,3.0,,4.0,2.0,1.0,,5.0,10.0,,1.0,2.0,,,74.0
40,"Jamieson, Callum",4,2,4,8,,,6.0,1.0,,1.0,,2.0,1.0,1.0,,3.0,5.0,,1.0,2.0,,,68.0
31,"Jones, Jamaine",8,2,7,15,,,,5.0,1.0,,2.0,4.0,2.0,4.0,,5.0,10.0,,,,,,78.0
11,"Kelly, Tim",16,3,16,32,,1.0,,2.0,3.0,4.0,5.0,5.0,,1.0,,13.0,20.0,,,,2.0,,80.0
20,"McGovern, Jeremy",13,6,10,23,1,,2.0,4.0,4.0,1.0,,4.0,1.0,2.0,,7.0,13.0,,,7.0,,,89.0
28 ↑,"Naish, Patrick",2,1,1,3,,1.0,,,1.0,,1.0,,,,,1.0,2.0,,,,,,11.0
30,"Nelson, Jackson",5,2,4,9,,,,3.0,1.0,,,1.0,1.0,,,3.0,6.0,,,2.0,,,83.0
10,"Petrevski-Seton, Sam",6,3,8,14,,1.0,,2.0,,1.0,2.0,2.0,1.0,,,6.0,8.0,,1.0,,,1.0,82.0
8,"Redden, Jack",9,2,11,20,,,,7.0,1.0,1.0,5.0,4.0,1.0,,,10.0,11.0,,,4.0,,1.0,81.0
35,"Rotham, Josh",15,10,4,19,,,,5.0,4.0,,,2.0,2.0,,,4.0,14.0,,,2.0,,,92.0
1 ↓,"Ryan, Liam",5,1,,5,,,,2.0,,4.0,,1.0,1.0,1.0,,1.0,4.0,,,,1.0,,70.0
2,"Waterman, Jake",7,6,2,9,1,,,3.0,1.0,,,2.0,,1.0,,1.0,8.0,,1.0,1.0,,,86.0
36,"West, Connor",16,3,13,29,,,,7.0,3.0,8.0,5.0,,3.0,,,12.0,17.0,,1.0,,,,66.0
32,"Williams, Bailey",4,2,4,8,1,,7.0,1.0,,1.0,1.0,1.0,,,,3.0,5.0,,1.0,1.0,,,74.0
22,"Winder, Isiah",5,2,5,10,,,,,,2.0,,2.0,,,,3.0,7.0,,,1.0,,,75.0
23,"Witherden, Alex",20,12,4,24,,,,2.0,7.0,,1.0,2.0,3.0,1.0,,3.0,17.0,,,2.0,1.0,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,102,141,349,5,8.0,19.0,61.0,42.0,35.0,27.0,57.0,25.0,18.0,,118.0,228.0,4.0,8.0,54.0,5.0,4.0,
Opposition,Opposition,222,86,181,403,16,16.0,47.0,52.0,29.0,59.0,37.0,61.0,18.0,25.0,6.0,137.0,257.0,5.0,13.0,43.0,6.0,10.0,
