Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bond, Chris",29y 116d,131 (62-1-68 47.71%),43 (0.33),9 (4-0-5 44.44%),3 (0.33)
18,"Brown, Michael",21y 244d,16 (5-0-11 31.25%),9 (0.56),←,
24,"Burton, Matthew",28y 3d,51 (20-0-31 39.22%),20 (0.39),←,
42,"Callaghan, Craig",22y 74d,57 (19-0-38 33.33%),36 (0.63),←,
46,"Carroll, Trent",20y 24d,10 (4-0-6 40.00%),,←,
13,"Chisholm, Scott",24y 359d,53 (22-0-31 41.51%),21 (0.40),←,
31,"Clement, James",21y 260d,41 (16-0-25 39.02%),22 (0.54),←,
19,"Dhurrkay, Gary",24y 79d,47 (19-0-28 40.43%),46 (0.98),←,
12,"Dodd, Brad",21y 60d,9 (4-0-5 44.44%),3 (0.33),←,
2,"Fletcher, Adrian",28y 224d,161 (75-2-84 47.20%),73 (0.45),9 (4-0-5 44.44%),
37,"Gale, Mark",22y 15d,30 (12-0-18 40.00%),6 (0.20),←,
17,"Holland, Brodie",18y 139d,2 (1-0-1 50.00%),3 (1.50),←,
38,"Jones, Anthony",23y 154d,42 (16-0-26 38.10%),1 (0.02),←,
11,"Kickett, Dale",30y 18d,116 (51-0-65 43.97%),52 (0.45),70 (28-0-42 40.00%),12 (0.17)
9,"Mann, Peter",27y 257d,103 (42-0-61 40.78%),96 (0.93),64 (24-0-40 37.50%),84 (1.31)
43,"McGovern, Andrew",30y 45d,70 (26-1-43 37.86%),8 (0.11),50 (22-0-28 44.00%),1 (0.02)
25,"Norrish, Jason",26y 116d,71 (32-0-39 45.07%),8 (0.11),51 (20-0-31 39.22%),6 (0.12)
10,"OReilly, Stephen",25y 194d,104 (47-0-57 45.19%),9 (0.09),68 (26-0-42 38.24%),4 (0.06)
23,"Parker, Shane",25y 93d,54 (22-0-32 40.74%),3 (0.06),←,
1,"Toia, Luke",20y 180d,36 (14-0-22 38.89%),23 (0.64),←,
26,"Waterhouse, Clive",23y 333d,33 (14-0-19 42.42%),47 (1.42),←,
4,"Wills, Andrew",26y 139d,118 (66-0-52 55.93%),110 (0.93),59 (26-0-33 44.07%),67 (1.14)
Totals,Totals,24y 225d,1355 (589-4-762 43.47%),639 (0.47),,
C,"Neesham, Gerard",43y 162d,75 (29-0-46 38.67%),,←,
