Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
41,"Butts, Jordon",23y 113d,48 (19-0-29 39.58%),,←,
12,"Dawson, Jordan",26y 14d,92 (42-0-50 45.65%),47 (0.51),28 (12-0-16 42.86%),13 (0.46)
39,"Doedee, Tom",26y 53d,77 (28-0-49 36.36%),3 (0.04),←,
32,"Fogarty, Darcy",23y 210d,62 (21-0-41 33.87%),96 (1.55),←,
20,"Hinge, Mitch",24y 301d,27 (13-0-14 48.15%),4 (0.15),24 (11-0-13 45.83%),3 (0.13)
1,"Jones, Chayce",23y 99d,62 (19-0-43 30.65%),12 (0.19),←,
2,"Keays, Ben",26y 59d,96 (28-0-68 29.17%),40 (0.42),66 (22-0-44 33.33%),29 (0.44)
29,"Laird, Rory",29y 115d,208 (106-1-101 51.20%),27 (0.13),←,
25,"McHenry, Ned",22y 284d,52 (18-0-34 34.62%),25 (0.48),←,
16,"Michalanney, Max",19y 56d,6 (4-0-2 66.67%),,←,
30,"Milera, Wayne",25y 221d,79 (43-1-35 55.06%),27 (0.34),←,
4,"Murphy, Lachlan",24y 140d,81 (34-0-47 41.98%),57 (0.70),←,
28,"Murray, Nick",22y 126d,35 (11-0-24 31.43%),1 (0.03),←,
43,"OBrien, Reilly",27y 246d,83 (32-0-51 38.55%),8 (0.10),←,
10,"Pedlar, Luke",20y 341d,10 (4-0-6 40.00%),7 (0.70),←,
8,"Rachele, Josh",20y 12d,19 (8-0-11 42.11%),27 (1.42),←,
22,"Rankine, Izak",23y,54 (20-1-33 37.96%),70 (1.30),6 (4-0-2 66.67%),13 (2.17)
38,"Sholl, Lachlan",23y 47d,43 (16-0-27 37.21%),10 (0.23),←,
9,"Sloane, Rory",33y 37d,239 (128-1-110 53.77%),130 (0.54),←,
33,"Smith, Brodie",31y 99d,231 (121-1-109 52.60%),68 (0.29),←,
14,"Soligo, Jake",20y 88d,22 (9-0-13 40.91%),9 (0.41),←,
7,"Thilthorpe, Riley",20y 290d,30 (9-0-21 30.00%),33 (1.10),←,
13,"Walker, Taylor",32y 363d,244 (125-1-118 51.43%),550 (2.25),←,
Totals,Totals,24y 287d,1900 (858-6-1036 45.16%),1251 (0.66),,
C,"Nicks, Matthew",47y 345d,66 (22-0-44 33.33%),,←,
