Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",8,2,5,13,,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,,11.0,6.0,1.0,1.0,1.0,,,82.0
21,"Barry, Leo",11,9,7,18,,,,2.0,4.0,,,1.0,1.0,1.0,,6.0,12.0,,,6.0,2.0,,100.0
42,"Bevan, Paul",18,14,5,23,,,,3.0,5.0,,,3.0,1.0,2.0,,5.0,18.0,,,1.0,,,93.0
6,"Bolton, Craig",8,5,6,14,,,,2.0,1.0,1.0,,,1.0,,,2.0,12.0,,,5.0,,,100.0
24,"Bolton, Jude",10,3,5,15,,,,4.0,2.0,3.0,5.0,4.0,1.0,1.0,,6.0,9.0,,,5.0,1.0,,87.0
32,"Buchanan, Amon",16,13,12,28,1,,,7.0,1.0,9.0,,3.0,1.0,2.0,,8.0,21.0,,1.0,1.0,,,79.0
26,"Dempster, Sean",7,4,6,13,,1.0,,2.0,,3.0,,4.0,,4.0,,5.0,8.0,,,1.0,1.0,1.0,99.0
37,"Goodes, Adam",13,8,11,24,,1.0,3.0,2.0,2.0,2.0,3.0,3.0,,1.0,2.0,11.0,12.0,3.0,2.0,2.0,1.0,1.0,100.0
39,"Grundy, Heath",1,1,2,3,,,,1.0,,,,2.0,,2.0,,1.0,2.0,,,2.0,,,63.0
1,"Hall, Barry",13,9,4,17,3,3.0,,,,3.0,,2.0,1.0,,,9.0,7.0,4.0,4.0,,,1.0,93.0
16,"Jolly, Darren",5,2,5,10,2,1.0,24.0,1.0,,,3.0,5.0,,2.0,3.0,5.0,4.0,2.0,1.0,5.0,,,89.0
17,"Kennelly, Tadhg",14,7,8,22,,,,2.0,3.0,2.0,,,,,,3.0,17.0,,,2.0,1.0,,100.0
31,"Kirk, Brett",14,8,13,27,,,,2.0,3.0,2.0,4.0,2.0,,1.0,,8.0,19.0,,,1.0,,,90.0
9,"Malceski, Nick",12,7,4,16,,,,4.0,1.0,5.0,1.0,6.0,,3.0,,3.0,12.0,,,2.0,1.0,,83.0
3,"McVeigh, Jarrad",12,7,1,13,1,,,1.0,3.0,1.0,,,,,,1.0,11.0,1.0,,2.0,,,78.0
5,"OKeefe, Ryan",16,7,8,24,2,,,3.0,2.0,5.0,2.0,,,,,9.0,15.0,1.0,1.0,3.0,,,83.0
19,"OLoughlin, Michael",11,8,6,17,,4.0,,,,,,1.0,,,,4.0,13.0,1.0,4.0,1.0,,1.0,81.0
47,"Phillips, Simon",2,,2,4,,,,1.0,,,,,1.0,,,1.0,3.0,,,,,,32.0
25,"Richards, Ted",3,2,2,5,,,3.0,,,2.0,,1.0,1.0,,,1.0,4.0,,,1.0,,,52.0
30,"Roberts-Thomson, Lewis",10,8,2,12,,,,3.0,2.0,,,2.0,1.0,2.0,,5.0,8.0,1.0,,3.0,,,100.0
36,"Schmidt, Tim",4,4,4,8,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,7.0,,,1.0,,,50.0
13,"Schneider, Adam",4,1,1,5,1,,,1.0,,2.0,3.0,1.0,1.0,1.0,,2.0,3.0,,,2.0,1.0,,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,129,119,331,10,17.0,32.0,43.0,32.0,42.0,26.0,44.0,12.0,24.0,5.0,107.0,223.0,14.0,14.0,47.0,8.0,4.0,
Opposition,Opposition,171,75,133,304,7,8.0,29.0,53.0,33.0,38.0,32.0,37.0,24.0,12.0,1.0,114.0,190.0,5.0,5.0,41.0,27.0,2.0,
