Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Armstrong, Steven",12,3,5,17,,1.0,,2.0,,1.0,2.0,3.0,3.0,,,8.0,10.0,,,2.0,1.0,,76.0
3,"Bizzell, Clint",5,2,8,13,,,,,3.0,,,1.0,2.0,1.0,,9.0,5.0,1.0,,1.0,,,100.0
25,"Brown, Nathan",8,5,4,12,,,,2.0,,1.0,2.0,,,,,4.0,7.0,,,,1.0,,73.0
32,"Bruce, Cameron",9,4,1,10,,1.0,1.0,3.0,,4.0,,1.0,1.0,1.0,,2.0,8.0,,,1.0,,,100.0
35,"Ferguson, Ryan",3,,2,5,,,,,2.0,1.0,2.0,1.0,1.0,1.0,,4.0,1.0,,,1.0,,,54.0
30,"Godfrey, Simon",15,4,11,26,,,,3.0,2.0,7.0,5.0,10.0,3.0,2.0,,15.0,12.0,,,,2.0,,87.0
18,"Green, Brad",11,5,2,13,3,1.0,,1.0,,3.0,1.0,1.0,2.0,1.0,,4.0,10.0,1.0,1.0,1.0,,,100.0
1,"Heffernan, Chris",7,3,2,9,,,5.0,5.0,1.0,5.0,1.0,2.0,,,,2.0,7.0,,,4.0,,,90.0
16,"Johnstone, Travis",10,6,7,17,1,,,,2.0,1.0,4.0,,1.0,,,7.0,11.0,,,1.0,,1.0,71.0
11,"Jolly, Darren",2,2,,2,,,2.0,1.0,,1.0,1.0,,1.0,,,2.0,1.0,1.0,,,,,22.0
29,"Lamb, Chris",3,,,3,,,,,2.0,,,2.0,,2.0,,1.0,2.0,,,1.0,,,47.0
36,"Leoncelli, Andrew",9,5,5,14,,1.0,2.0,1.0,,3.0,2.0,3.0,,,,4.0,10.0,,1.0,1.0,,,69.0
7,"Moorcroft, Gary",6,3,3,9,,,,,,2.0,,1.0,,1.0,,6.0,3.0,1.0,1.0,,,,61.0
9,"Neitz, David",3,2,2,5,1,2.0,3.0,,,,,4.0,,3.0,,3.0,2.0,,2.0,2.0,,,100.0
24,"Robertson, Russell",17,6,2,19,2,3.0,3.0,,,6.0,1.0,5.0,4.0,,,12.0,7.0,1.0,1.0,2.0,,,100.0
42,"Walsh, Peter",12,4,4,16,,,,1.0,4.0,4.0,,4.0,,1.0,,2.0,12.0,,,2.0,2.0,,83.0
10,"Ward, Daniel",15,7,4,19,,1.0,,2.0,2.0,5.0,,5.0,1.0,,,6.0,14.0,,,1.0,2.0,,100.0
31,"Wheatley, Paul",11,3,2,13,1,,,,2.0,2.0,2.0,6.0,1.0,2.0,,7.0,7.0,,,3.0,,,85.0
45,"Whelan, Matthew",14,4,4,18,1,1.0,,3.0,1.0,5.0,2.0,1.0,1.0,,,9.0,7.0,1.0,,7.0,,,100.0
34,"White, Jeff",6,5,12,18,,1.0,19.0,,2.0,2.0,5.0,3.0,1.0,,,12.0,7.0,1.0,,3.0,2.0,,88.0
26,"Williams, Luke",7,4,5,12,,,,3.0,4.0,1.0,,4.0,2.0,1.0,,5.0,7.0,2.0,,2.0,,,99.0
13,"Yze, Adem",15,4,3,18,1,,,1.0,,4.0,4.0,,,,,10.0,9.0,,,3.0,,,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,81,88,288,10,15.0,35.0,28.0,27.0,58.0,34.0,57.0,24.0,16.0,,134.0,159.0,9.0,6.0,38.0,10.0,1.0,
Opposition,Opposition,198,96,119,317,17,10.0,30.0,35.0,44.0,48.0,29.0,64.0,16.0,24.0,6.0,123.0,190.0,11.0,21.0,50.0,19.0,15.0,
