Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Baldwin, Jason",2,,,2,,,,,,,,,,,,,,,,,,,
35,"Bond, Chris",8,2,,8,,,,3.0,,,,,,,,,,,,,,,
30,"Bourke, David",7,4,5,12,,,,1.0,,,,,,,,,,,,,,,
17,"Broderick, Paul",6,,7,13,,1.0,,4.0,,,,,,1.0,,,,,,,,,
21,"Bulluss, Paul",9,4,4,13,,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,
9,"Campbell, Wayne",16,8,16,32,,,,,,,,,2.0,1.0,,,,,,,,,
40,"Chaffey, Mark",8,1,1,9,,,,,,,,,,1.0,,,,,,,,,
10,"Daffy, Nick",5,1,2,7,,,,1.0,,,,,1.0,1.0,,,,,,,,,
25,"Gale, Brendon",16,7,3,19,1,,8.0,2.0,,,,,2.0,,1.0,,,,,,,,
1,"Gale, Michael",14,5,2,16,,,,2.0,,,,,,1.0,,,,,,,,,
2,"Gaspar, Darren",9,4,9,18,,,,3.0,,,,,2.0,2.0,,,,,,,,,
20,"Harrison, Ben",14,4,7,21,,,1.0,3.0,,,,,1.0,,,,,,,,,,
16,"Holland, Ben",8,5,5,13,1,1.0,5.0,4.0,,,,,2.0,,,,,,,,,,
3,"Kellaway, Duncan",6,2,9,15,,,,4.0,,,,,1.0,,,,,,,,,,
8,"Merenda, Mark",8,,2,10,,,,,,,,,,,,,,,,,,,
28,"Moore, Ben",10,1,6,16,2,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
26,"Nichols, Trent",6,2,5,11,2,,,3.0,,,,,,,,,,,,,,,
13,"Powell, Robert",16,2,3,19,,,,1.0,,,,,,1.0,,,,,,,,,
7,"Prescott, Ashley",13,4,6,19,,,,1.0,,,,,1.0,,,,,,,,,,
12,"Richardson, Matthew",13,13,4,17,5,3.0,,,,,,,1.0,1.0,3.0,,,,,,,,
41,"Turner, Scott",12,6,3,15,,1.0,,,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,75,99,305,11,11.0,15.0,35.0,,,,,17.0,13.0,4.0,,,,,,,,
Opposition,Opposition,167,63,81,248,10,11.0,20.0,31.0,,,,,13.0,17.0,2.0,,,,,,,,
