Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",23y 222d,81 (24-0-57 29.63%),27 (0.33),50 (21-0-29 42.00%),15 (0.30)
29,"Broomhead, Tim",23y 39d,26 (9-0-17 34.62%),21 (0.81),←,
46,"Cox, Mason",26y 47d,14 (6-0-8 42.86%),18 (1.29),←,
25,"Crisp, Jack",23y 210d,68 (28-0-40 41.18%),39 (0.57),50 (21-0-29 42.00%),29 (0.58)
15,"Dunn, Lynden",29y 351d,166 (44-2-120 27.11%),97 (0.58),1 (1-0-0 100.00%),
5,"Elliott, Jamie",24y 252d,75 (44-0-31 58.67%),108 (1.44),←,
1,"Fasolo, Alex",24y 326d,87 (50-0-37 57.47%),115 (1.32),←,
6,"Goldsack, Tyson",29y 343d,147 (91-0-56 61.90%),50 (0.34),←,
19,"Greenwood, Levi",28y 70d,107 (52-1-54 49.07%),49 (0.46),33 (12-0-21 36.36%),23 (0.70)
4,"Grundy, Brodie",23y 15d,68 (32-0-36 47.06%),24 (0.35),←,
32,"Hoskin-Elliott, Will",23y 240d,58 (14-0-44 24.14%),50 (0.86),6 (2-0-4 33.33%),8 (1.33)
38,"Howe, Jeremy",26y 305d,126 (32-0-94 25.40%),83 (0.66),26 (10-0-16 38.46%),3 (0.12)
37,"Maynard, Brayden",20y 222d,35 (12-0-23 34.29%),7 (0.20),←,
30,"Moore, Darcy",21y 95d,32 (12-0-20 37.50%),38 (1.19),←,
10,"Pendlebury, Scott",29y 113d,242 (146-2-94 60.74%),155 (0.64),←,
21,"Phillips, Tom",20y 358d,11 (5-0-6 45.45%),4 (0.36),←,
41,"Schade, Henry",23y 204d,26 (6-1-19 25.00%),1 (0.04),6 (2-0-4 33.33%),1 (0.17)
22,"Sidebottom, Steele",26y 118d,169 (105-2-62 62.72%),127 (0.75),←,
40,"Smith, Josh",23y 118d,23 (10-0-13 43.48%),4 (0.17),←,
7,"Treloar, Adam",24y 52d,107 (31-0-76 28.97%),67 (0.63),28 (11-0-17 39.29%),19 (0.68)
18,"Varcoe, Travis",29y 20d,182 (134-0-48 73.63%),148 (0.81),44 (20-0-24 45.45%),18 (0.41)
3,"Wells, Daniel",32y 86d,245 (126-2-117 51.84%),153 (0.62),2 (1-0-1 50.00%),3 (1.50)
Totals,Totals,25y 140d,2095 (1013-10-1072 48.35%),1385 (0.66),,
C,"Buckley, Nathan",44y 278d,120 (63-0-57 52.50%),,←,
