Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",9,11,12,21,,,38.0,1.0,,4.0,6.0,2.0,,3.0,,8.0,13.0,2.0,,2.0,,,
29,"Beaumont, Simon",14,6,6,20,3,2.0,,1.0,1.0,3.0,,1.0,,2.0,,7.0,13.0,1.0,2.0,3.0,,,
21,"Bradley, Craig",20,4,12,32,,,,2.0,1.0,9.0,3.0,2.0,2.0,,3.0,13.0,20.0,2.0,,,3.0,,
16,"Camporeale, Scott",16,3,5,21,4,1.0,,1.0,1.0,5.0,,3.0,,,,4.0,19.0,,1.0,1.0,1.0,,
36,"Hamill, Aaron",8,4,10,18,,1.0,,4.0,,3.0,1.0,1.0,3.0,2.0,,12.0,6.0,1.0,1.0,5.0,,,
9,"Hickmott, Adrian",4,2,3,7,,,,,4.0,1.0,,,,,,2.0,5.0,,,1.0,,,
33,"Hogg, Matthew",3,,,3,,,,,2.0,1.0,,,1.0,,,1.0,1.0,,,,,,
27,"Hulme, Darren",2,1,5,7,1,,,,1.0,,,3.0,1.0,,,2.0,5.0,,,,,,
43,"Koutoufides, Anthony",15,8,15,30,,1.0,,1.0,1.0,6.0,5.0,,1.0,,,11.0,19.0,,1.0,1.0,2.0,,
12,"Lappin, Matthew",11,4,8,19,3,,,4.0,1.0,1.0,2.0,3.0,3.0,2.0,,10.0,8.0,2.0,3.0,2.0,4.0,,
17,"Lock, Damien",1,1,2,3,,,,2.0,,,,,1.0,,,1.0,2.0,,,,,,
22,"Manton, Glenn",5,8,15,20,,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,,8.0,15.0,1.0,,1.0,,,
3,"Massie, Kris",3,2,5,8,,,,1.0,,1.0,2.0,1.0,1.0,,,2.0,6.0,1.0,,1.0,,,
5,"McKay, Andrew",13,2,12,25,,,,1.0,3.0,1.0,3.0,4.0,3.0,2.0,,8.0,18.0,,1.0,4.0,,,
18,"Murphy, Justin",23,8,14,37,,,,3.0,5.0,6.0,,6.0,,,1.0,6.0,32.0,1.0,,2.0,3.0,,
15,"Nelson, Ben",9,4,3,12,1,1.0,,2.0,1.0,,,,2.0,,,5.0,7.0,,2.0,1.0,,,
19,"Pearce, Brad",9,6,,9,5,2.0,,1.0,,,1.0,,,,,3.0,7.0,2.0,4.0,,,,
7,"Ratten, Brett",10,3,23,33,,1.0,,1.0,7.0,1.0,9.0,2.0,3.0,,,8.0,24.0,,,1.0,,,
23,"Rice, Dean",10,3,7,17,,,,1.0,4.0,4.0,1.0,,,2.0,,4.0,13.0,,,2.0,,,
14,"Sexton, Michael",12,3,5,17,,,,,1.0,1.0,2.0,3.0,1.0,,,3.0,13.0,,,1.0,,,
1,"Silvagni, Stephen",16,6,10,26,,,,1.0,4.0,2.0,1.0,2.0,2.0,,2.0,12.0,13.0,3.0,,1.0,2.0,,
8,"Whitnall, Lance",10,5,7,17,3,4.0,4.0,,,3.0,5.0,2.0,2.0,,,12.0,6.0,2.0,3.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,94,179,402,20,16.0,43.0,30.0,40.0,53.0,42.0,36.0,27.0,13.0,6.0,142.0,265.0,18.0,18.0,30.0,15.0,,
Opposition,Opposition,162,75,93,255,13,10.0,19.0,18.0,30.0,57.0,36.0,25.0,13.0,27.0,,121.0,154.0,16.0,10.0,20.0,7.0,,
