Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",24y 326d,61 (25-0-36 40.98%),20 (0.33),←,
35,"Birchall, Grant",18y 105d,3 (1-0-2 33.33%),,←,
20,"Boyle, Tim",22y 105d,4 (0-0-4 0.00%),1 (0.25),←,
30,"Brown, Campbell",22y 258d,59 (21-0-38 35.59%),32 (0.54),←,
39,"Campbell, Robert",23y 345d,39 (17-0-22 43.59%),4 (0.10),←,
25,"Clarke, Tim",24y 41d,75 (31-0-44 41.33%),27 (0.36),←,
26,"Dawson, Zac",20y 80d,9 (4-0-5 44.44%),,←,
19,"Dixon, Ben",28y 333d,170 (82-1-87 48.53%),229 (1.35),←,
1,"Everitt, Peter",32y 10d,245 (93-2-150 38.37%),365 (1.49),65 (20-0-45 30.77%),65 (1.00)
18,"Guerra, Brent",23y 349d,103 (73-0-30 70.87%),84 (0.82),7 (4-0-3 57.14%),1 (0.14)
15,"Hodge, Luke",21y 332d,73 (29-0-44 39.73%),46 (0.63),←,
22,"Kane, Ben",23y 52d,15 (4-0-11 26.67%),1 (0.07),←,
4,"Ladson, Rick",22y 84d,37 (12-0-25 32.43%),20 (0.54),←,
3,"Lewis, Jordan",20y 19d,26 (9-0-17 34.62%),4 (0.15),←,
14,"Miller, Harry",20y 336d,15 (3-0-12 20.00%),12 (0.80),←,
5,"Mitchell, Sam",23y 213d,71 (28-0-43 39.44%),15 (0.21),←,
2,"Roughead, Jarryd",19y 110d,23 (9-0-14 39.13%),7 (0.30),←,
12,"Sewell, Brad",22y 100d,25 (6-0-19 24.00%),,←,
11,"Smith, Joel",29y 10d,192 (86-1-105 45.05%),87 (0.45),134 (57-1-76 42.91%),36 (0.27)
21,"Vandenberg, Richard",29y 119d,128 (54-1-73 42.58%),56 (0.44),←,
6,"Williams, Mark",23y 30d,59 (18-0-41 30.51%),132 (2.24),←,
45,"Young, Clinton",20y 86d,14 (6-0-8 42.86%),5 (0.36),←,
Totals,Totals,23y 173d,1446 (611-5-830 42.25%),1147 (0.79),,
C,"Clarkson, Alastair",38y 16d,29 (9-0-20 31.03%),,←,
