Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Blurton, Ashley",2,1,,2,,,,,,,,,,1.0,,,,,,,,,
11,"Bowden, Joel",6,5,10,16,,,1.0,1.0,1.0,5.0,4.0,3.0,,,,,,,,,,,
22,"Bower, Nathan",3,2,,3,,,,,,1.0,,2.0,,1.0,,,,,,,,,
17,"Broderick, Paul",12,7,12,24,,,,4.0,1.0,5.0,6.0,,1.0,1.0,,,,,,,,,
9,"Campbell, Wayne",14,4,8,22,,,1.0,4.0,2.0,5.0,3.0,1.0,2.0,,,,,,,,,,
6,"Chaffey, Mark",7,3,5,12,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,
15,"Charles, Justin",3,2,1,4,,1.0,9.0,,,2.0,1.0,,,3.0,,,,,,,,,
10,"Daffy, Nick",10,4,1,11,1,3.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
19,"Evans, Brett",16,10,9,25,,1.0,,1.0,5.0,2.0,,3.0,4.0,1.0,,,,,,,,,
25,"Gale, Brendon",6,7,9,15,,,15.0,,,1.0,2.0,,,3.0,,,,,,,,,
2,"Gaspar, Darren",10,8,5,15,,,,4.0,2.0,2.0,2.0,,3.0,,,,,,,,,,
20,"Harrison, Ben",16,3,7,23,,,,,5.0,5.0,1.0,3.0,2.0,,,,,,,,,,
39,"Kellaway, Andrew",2,1,1,3,,,,,,,,1.0,,1.0,,,,,,,,,
33,"Knights, Matthew",10,,6,16,,1.0,,2.0,1.0,3.0,,2.0,3.0,,,,,,,,,,
28,"Moore, Ben",3,3,2,5,,,,1.0,,1.0,1.0,,,,,,,,,,,,
14,"Plapp, Justin",5,8,6,11,,1.0,,3.0,,,,1.0,,1.0,,,,,,,,,
13,"Powell, Robert",9,3,2,11,,,,1.0,1.0,,,,,2.0,,,,,,,,,
7,"Prescott, Ashley",13,6,13,26,,,,2.0,3.0,6.0,2.0,1.0,3.0,,,,,,,,,,
12,"Richardson, Matthew",7,6,5,12,3,2.0,,,,2.0,,,1.0,5.0,,,,,,,,,
4,"Rogers, Matthew",17,6,1,18,,,,1.0,7.0,3.0,,2.0,,1.0,,,,,,,,,
29,"Torney, Jason",5,4,10,15,,,,5.0,3.0,,2.0,,3.0,2.0,,,,,,,,,
41,"Turner, Scott",4,7,6,10,,,5.0,,2.0,,1.0,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,100,119,299,4,10.0,31.0,31.0,34.0,45.0,26.0,22.0,23.0,25.0,,,,,,,,,
Opposition,Opposition,225,88,134,359,10,10.0,36.0,52.0,36.0,52.0,48.0,30.0,25.0,23.0,6.0,,,,,,,,
